
This hub-height turbulence-parameter file was generated by TurbSim (from OpenFAST-Unversioned from 08fffef240461a8334596179f1de462be43ad3e9) on 10-Oct-2023 at 13:38:20.

   Time      U       Uh       Ut        V        W        u'       v'       w'      u'w'     u'v'     v'w'     TKE      CTKE
 178.20   12.945   13.446   13.605   -3.635    2.076   -8.055   -3.635    2.076  -16.724   29.282   -7.547   41.206   17.278
 178.30   12.514   12.920   12.973   -3.213    1.171   -8.486   -3.213    1.171   -9.937   27.266   -3.763   41.852   14.632
 178.40   12.138   12.281   12.328   -1.866    1.081   -8.862   -1.866    1.081   -9.582   16.538   -2.018   41.594    9.610
 178.50   11.414   11.477   11.478   -1.199    0.180   -9.586   -1.199    0.180   -1.730   11.492   -0.216   46.678    5.812
 178.60   11.853   12.118   12.144   -2.522   -0.791   -9.147   -2.522   -0.791    7.231   23.066    1.993   45.329   12.127
 178.70   11.821   11.936   11.937   -1.655   -0.139   -9.179   -1.655   -0.139    1.278   15.192    0.230   43.510    7.624
 178.80   11.112   11.127   11.182   -0.569   -1.106   -9.888   -0.569   -1.106   10.933    5.629    0.629   49.655    6.156
 178.90   10.350   10.356   10.384   -0.369   -0.753  -10.650   -0.369   -0.753    8.025    3.927    0.278   57.065    4.469
 179.00   10.737   10.738   10.787    0.065    1.029  -10.263    0.065    1.029  -10.562   -0.670    0.067   53.192    5.291
 179.10   11.696   11.712   11.712    0.622   -0.038   -9.304    0.622   -0.038    0.351   -5.788   -0.023   43.478    2.899
 179.20   11.721   11.757   11.757    0.917   -0.108   -9.279    0.917   -0.108    1.000   -8.507   -0.099   43.478    4.283
 179.30   12.375   12.378   12.379    0.284    0.089   -8.625    0.284    0.089   -0.771   -2.446    0.025   37.240    1.282
 179.40   12.739   12.764   12.781    0.801    0.660   -8.261    0.801    0.660   -5.448   -6.614    0.528   34.661    4.293
 179.50   13.029   13.037   13.038    0.442    0.134   -7.971    0.442    0.134   -1.067   -3.523    0.059   31.871    1.841
 179.60   14.542   14.567   14.570    0.853    0.308   -6.458    0.853    0.308   -1.986   -5.511    0.262   21.265    2.932
 179.70   13.655   13.665   13.703    0.522    1.025   -7.345    0.522    1.025   -7.529   -3.831    0.535   27.635    4.232
 179.80   14.189   14.210   14.319   -0.776    1.763   -6.811   -0.776    1.763  -12.010    5.284   -1.368   25.050    6.596
 179.90   13.668   13.684   13.705   -0.656    0.758   -7.332   -0.656    0.758   -5.561    4.807   -0.497   27.381    3.684
 180.00   12.402   12.526   12.529   -1.763   -0.268   -8.598   -1.763   -0.268    2.305   15.155    0.473   38.554    7.668
 180.10   14.153   14.268   14.302   -1.810   -0.980   -6.847   -1.810   -0.980    6.708   12.396    1.774   25.559    7.103
 180.20   14.222   14.228   14.258   -0.414    0.930   -6.778   -0.414    0.930   -6.305    2.803   -0.385   23.492    3.455
 180.30   13.261   13.275   13.300   -0.614    0.811   -7.739   -0.614    0.811   -6.273    4.752   -0.498   30.465    3.943
 180.40   13.509   13.674   13.812   -2.114    1.954   -7.491   -2.114    1.954  -14.638   15.836   -4.131   32.200   10.979
 180.50   14.451   14.663   14.776   -2.479    1.830   -6.549   -2.479    1.830  -11.983   16.236   -4.537   26.190   10.341
 180.60   15.463   15.527   15.603   -1.414    1.538   -5.537   -1.414    1.538   -8.517    7.827   -2.174   17.511    5.885
 180.70   15.305   15.339   15.379   -1.027    1.110   -5.695   -1.027    1.110   -6.321    5.850   -1.140   17.362    4.344
 180.80   15.645   15.734   15.737   -1.668    0.308   -5.355   -1.668    0.308   -1.650    8.931   -0.514   15.775    4.548
 180.90   16.365   16.596   16.596   -2.763    0.008   -4.635   -2.763    0.008   -0.037   12.806   -0.022   14.560    6.403
 181.00   16.448   16.665   16.691   -2.675    0.945   -4.552   -2.675    0.945   -4.299   12.175   -2.527   14.382    6.578
 181.10   15.227   15.551   15.563   -3.154    0.610   -5.773   -3.154    0.610   -3.519   18.209   -1.923   21.822    9.323
 181.20   16.539   17.143   17.172   -4.509    1.013   -4.461   -4.509    1.013   -4.518   20.116   -4.566   20.630   10.558
 181.30   16.333   16.905   16.913   -4.360    0.504   -4.667   -4.360    0.504   -2.351   20.350   -2.197   20.523   10.301
 181.40   16.102   16.591   16.626   -4.001    1.083   -4.898   -4.001    1.083   -5.306   19.597   -4.334   20.587   10.380
 181.50   17.664   17.965   18.072   -3.272    1.970   -3.336   -3.272    1.970   -6.570   10.916   -6.445   12.857    7.139
 181.60   18.622   18.968   19.154   -3.603    2.665   -2.378   -3.603    2.665   -6.338    8.567   -9.604   12.870    7.173
 181.70   19.138   19.364   19.489   -2.950    2.203   -1.862   -2.950    2.203   -4.102    5.495   -6.499    8.512    4.724
 181.80   18.701   18.932   19.133   -2.945    2.766   -2.299   -2.945    2.766   -6.358    6.771   -8.147   10.805    6.177
 181.90   18.148   18.342   18.410   -2.658    1.586   -2.852   -2.658    1.586   -4.522    7.580   -4.215    8.856    4.891
 182.00   19.548   19.667   19.720   -2.159    1.454   -1.452   -2.159    1.454   -2.111    3.135   -3.139    4.442    2.457
 182.10   20.620   20.625   20.777   -0.485    2.510   -0.380   -0.485    2.510   -0.955    0.185   -1.218    3.339    0.779
 182.20   20.522   20.560   20.840   -1.250    3.404   -0.478   -1.250    3.404   -1.628    0.598   -4.255    6.690    2.297
 182.30   19.131   19.131   19.383   -0.043    3.119   -1.869   -0.043    3.119   -5.830    0.080   -0.133    6.611    2.916
 182.40   19.165   19.215   19.302    1.377    1.835   -1.835    1.377    1.835   -3.368   -2.527    2.527    4.316    2.455
 182.50   18.181   18.181   18.201   -0.133    0.851   -2.819   -0.133    0.851   -2.400    0.375   -0.113    4.345    1.216
 182.60   19.696   19.699   19.700   -0.301    0.181   -1.304   -0.301    0.181   -0.237    0.392   -0.055    0.911    0.231
 182.70   17.374   17.409   17.444    1.093    1.117   -3.626    1.093    1.117   -4.049   -3.962    1.220    7.793    2.897
 182.80   17.151   17.204   17.212   -1.353    0.522   -3.849   -1.353    0.522   -2.009    5.207   -0.706    8.459    2.813
 182.90   17.434   17.560   17.561   -2.102    0.207   -3.566   -2.102    0.207   -0.738    7.494   -0.435    8.588    3.772
 183.00   16.721   16.799   16.808   -1.616    0.546   -4.279   -1.616    0.546   -2.335    6.914   -0.882   10.609    3.676
 183.10   15.716   15.743   15.760   -0.920    0.735   -5.284   -0.920    0.735   -3.885    4.862   -0.676   14.652    3.130
 183.20   15.118   15.155   15.157   -1.067   -0.208   -5.882   -1.067   -0.208    1.221    6.276    0.222   17.892    3.199
 183.30   16.823   16.841   16.861   -0.783   -0.816   -4.177   -0.783   -0.816    3.409    3.270    0.639    9.364    2.384
 183.40   17.200   17.220   17.235    0.827   -0.719   -3.800    0.827   -0.719    2.734   -3.142   -0.595    7.822    2.104
 183.50   15.899   15.946   15.972    1.223   -0.913   -5.101    1.223   -0.913    4.658   -6.241   -1.117   14.177    3.934
 183.60   16.219   16.234   16.309    0.691   -1.563   -4.781    0.691   -1.563    7.472   -3.306   -1.081   12.889    4.121
 183.70   16.373   16.387   16.413    0.686   -0.921   -4.627    0.686   -0.921    4.264   -3.174   -0.632   11.366    2.677
 183.80   18.315   18.347   18.409    1.076   -1.509   -2.685    1.076   -1.509    4.052   -2.888   -1.623    5.322    2.617
 183.90   19.190   19.269   19.498    1.740   -2.984   -1.810    1.740   -2.984    5.402   -3.149   -5.192    7.605    4.064
 184.00   18.421   18.428   18.494    0.509   -1.567   -2.579    0.509   -1.567    4.042   -1.313   -0.798    4.684    2.162
 184.10   17.615   17.625   17.706    0.587   -1.684   -3.385    0.587   -1.684    5.700   -1.988   -0.989    7.318    3.059
 184.20   17.903   17.911   18.151    0.536   -2.946   -3.097    0.536   -2.946    9.126   -1.660   -1.579    9.281    4.704
 184.30   17.678   17.831   17.925    2.337   -1.824   -3.322    2.337   -1.824    6.059   -7.766   -4.263    9.914    5.366
 184.40   17.129   17.278   17.306    2.258   -0.992   -3.871    2.258   -0.992    3.838   -8.739   -2.239   10.531    4.902
 184.50   17.796   17.970   18.048    2.500   -1.669   -3.204    2.500   -1.669    5.347   -8.011   -4.172    9.651    5.248
 184.60   17.805   17.986   18.021    2.546   -1.118   -3.195    2.546   -1.118    3.571   -8.134   -2.845    8.969    4.664
 184.70   18.246   18.374   18.374    2.160   -0.117   -2.754    2.160   -0.117    0.323   -5.949   -0.254    6.132    2.982
 184.80   18.146   18.331   18.360    2.601    1.023   -2.854    2.601    1.023   -2.918   -7.423    2.660    7.978    4.204
 184.90   18.713   18.809   18.865    1.900    1.459   -2.287    1.900    1.459   -3.337   -4.346    2.772    5.485    3.070
 185.00   18.757   18.797   18.823    1.229    0.993   -2.243    1.229    0.993   -2.228   -2.757    1.221    3.765    1.875
 185.10   18.045   18.156   18.217    2.003    1.483   -2.955    2.003    1.483   -4.383   -5.919    2.972    7.472    3.971
 185.20   18.029   18.096   18.117    1.555    0.869   -2.971    1.555    0.869   -2.582   -4.619    1.351    6.000    2.731
 185.30   19.947   19.986   20.011    1.260    0.999   -1.053    1.260    0.999   -1.052   -1.327    1.258    1.847    1.055
 185.40   21.045   21.144   21.146    2.051    0.283    0.045    2.051    0.283    0.013    0.091    0.580    2.144    0.294
 185.50   21.415   21.453   21.455    1.279   -0.291    0.415    1.279   -0.291   -0.121    0.531   -0.373    0.947    0.330
 185.60   19.766   19.872   19.956    2.053   -1.822   -1.234    2.053   -1.822    2.248   -2.533   -3.739    4.527    2.522
 185.70   18.870   18.916   19.071    1.328   -2.423   -2.130    1.328   -2.423    5.163   -2.830   -3.219    6.088    3.355
 185.80   19.567   19.656   19.809    1.860   -2.459   -1.433    1.860   -2.459    3.523   -2.665   -4.575    5.781    3.180
 185.90   19.450   19.522   19.750    1.672   -2.990   -1.550    1.672   -2.990    4.633   -2.591   -4.998    7.067    3.645
 186.00   19.486   19.492   20.094    0.467   -4.881   -1.514    0.467   -4.881    7.388   -0.707   -2.279   13.165    3.882
 186.10   20.000   20.015   20.409    0.791   -3.990   -1.000    0.791   -3.990    3.991   -0.791   -3.154    8.772    2.574
 186.20   18.903   18.941   19.075    1.201   -2.260   -2.097    1.201   -2.260    4.740   -2.518   -2.713    5.474    3.007
 186.30   20.399   20.488   20.595    1.907   -2.093   -0.601    1.907   -2.093    1.258   -1.145   -3.992    4.189    2.169
 186.40   21.195   21.257   21.322    1.620   -1.673    0.195    1.620   -1.673   -0.326    0.316   -2.712    2.732    1.375
 186.50   20.089   20.137   20.163    1.382   -1.040   -0.911    1.382   -1.040    0.947   -1.259   -1.437    1.911    1.066
 186.60   19.146   19.322   19.358    2.604   -1.174   -1.854    2.604   -1.174    2.176   -4.827   -3.056    5.797    3.057
 186.70   20.042   20.074   20.074    1.120   -0.161   -0.958    1.120   -0.161    0.155   -1.072   -0.181    1.098    0.549
 186.80   20.623   20.625   20.638    0.242    0.726   -0.377    0.242    0.726   -0.273   -0.091    0.176    0.364    0.169
 186.90   20.134   20.135   20.238    0.152    2.041   -0.866    0.152    2.041   -1.767   -0.132    0.311    2.469    0.899
 187.00   20.452   20.460   20.463   -0.548    0.384   -0.548   -0.548    0.384   -0.210    0.300   -0.211    0.374    0.211
 187.10   19.698   19.708   19.718   -0.614    0.643   -1.302   -0.614    0.643   -0.837    0.799   -0.394    1.242    0.611
 187.20   20.940   20.948   20.963   -0.562   -0.796   -0.060   -0.562   -0.796    0.047    0.033    0.447    0.476    0.226
 187.30   19.898   19.901   19.918   -0.353   -0.818   -1.102   -0.353   -0.818    0.901    0.389    0.288    1.004    0.511
 187.40   19.601   19.623   19.642    0.939   -0.845   -1.399    0.939   -0.845    1.182   -1.314   -0.793    1.776    0.969
 187.50   19.139   19.139   19.151   -0.034   -0.655   -1.861   -0.034   -0.655    1.218    0.063    0.022    1.946    0.610
 187.60   19.815   19.828   19.860   -0.718    1.126   -1.185   -0.718    1.126   -1.334    0.851   -0.809    1.594    0.889
 187.70   20.474   20.526   20.585    1.461    1.564   -0.526    1.461    1.564   -0.823   -0.769    2.285    2.429    1.274
 187.80   20.760   20.760   20.831   -0.145    1.707   -0.240   -0.145    1.707   -0.410    0.035   -0.248    1.496    0.240
 187.90   20.946   20.969   20.977   -0.963    0.582   -0.054   -0.963    0.582   -0.031    0.052   -0.560    0.635    0.282
 188.00   20.975   20.990   21.076   -0.811    1.901   -0.025   -0.811    1.901   -0.048    0.020   -1.541    2.136    0.771
 188.10   21.329   21.345   21.499    0.843    2.563    0.329    0.843    2.563    0.842    0.277    2.160    3.693    1.168
 188.20   21.041   21.050   21.151    0.614    2.064    0.041    0.614    2.064    0.084    0.025    1.268    2.320    0.635
 188.30   20.013   20.013   20.019    0.051    0.505   -0.987    0.051    0.505   -0.499   -0.050    0.026    0.616    0.251
 188.40   20.569   20.577   20.632   -0.570    1.495   -0.431   -0.570    1.495   -0.643    0.246   -0.852    1.372    0.548
 188.50   19.286   19.315   19.456   -1.047    2.339   -1.714   -1.047    2.339   -4.009    1.794   -2.449    4.752    2.514
 188.60   19.769   19.854   19.907   -1.833    1.459   -1.231   -1.833    1.459   -1.796    2.256   -2.674    3.501    1.966
 188.70   19.463   19.539   19.678   -1.725    2.328   -1.537   -1.725    2.328   -3.579    2.650   -4.015    5.379    2.998
 188.80   19.178   19.180   19.303    0.307    2.173   -1.822    0.307    2.173   -3.960   -0.559    0.666    4.069    2.027
 188.90   20.022   20.023   20.120   -0.216    1.976   -0.978   -0.216    1.976   -1.933    0.212   -0.428    2.454    0.995
 189.00   20.907   20.911   21.016   -0.407    2.097   -0.093   -0.407    2.097   -0.195    0.038   -0.853    2.287    0.438
 189.10   20.001   20.001   20.007    0.102    0.472   -0.999    0.102    0.472   -0.471   -0.102    0.048    0.615    0.242
 189.20   20.266   20.324   20.328    1.537   -0.376   -0.734    1.537   -0.376    0.276   -1.129   -0.578    1.522    0.649
 189.30   20.408   20.446   20.487    1.231   -1.300   -0.592    1.231   -1.300    0.769   -0.728   -1.599    1.777    0.959
 189.40   19.862   19.865   19.975    0.340   -2.100   -1.138    0.340   -2.100    2.390   -0.387   -0.714    2.910    1.262
 189.50   20.015   20.060   20.108   -1.348   -1.387   -0.985   -1.348   -1.387    1.367    1.328    1.870    2.356    1.335
 189.60   19.597   19.603   19.607   -0.491   -0.360   -1.403   -0.491   -0.360    0.506    0.689    0.177    1.169    0.436
 189.70   18.971   18.993   19.017   -0.913   -0.962   -2.029   -0.913   -0.962    1.952    1.852    0.878    2.938    1.415
 189.80   18.168   18.176   18.238   -0.558   -1.494   -2.832   -0.558   -1.494    4.230    1.579    0.833    5.282    2.296
 189.90   18.764   18.789   18.794   -0.974   -0.444   -2.236   -0.974   -0.444    0.993    2.178    0.433    3.073    1.216
 190.00   17.670   17.681   17.702    0.615   -0.866   -3.330    0.615   -0.866    2.885   -2.047   -0.533    6.109    1.789
 190.10   18.242   18.307   18.315    1.538   -0.563   -2.758    1.538   -0.563    1.552   -4.243   -0.866    5.145    2.300
 190.20   18.387   18.559   18.578    2.519   -0.852   -2.613    2.519   -0.852    2.226   -6.583   -2.146    6.950    3.636
 190.30   18.121   18.365   18.370    2.985   -0.450   -2.879    2.985   -0.450    1.295   -8.594   -1.342    8.701    4.397
 190.40   17.422   17.783   17.789    3.563    0.464   -3.578    3.563    0.464   -1.661  -12.749    1.654   12.856    6.481
 190.50   16.999   17.468   17.549    4.022    1.680   -4.001    4.022    1.680   -6.721  -16.094    6.756   17.504    9.352
 190.60   16.504   16.653   16.677    2.221    0.897   -4.496    2.221    0.897   -4.031   -9.986    1.991   12.976    5.476
 190.70   16.780   17.151   17.171    3.548    0.844   -4.220    3.548    0.844   -3.564  -14.974    2.996   15.556    7.840
 190.80   15.234   15.479   15.486    2.743    0.458   -5.766    2.743    0.458   -2.643  -15.816    1.257   20.490    8.042
 190.90   16.227   16.228   16.281   -0.104    1.320   -4.773   -0.104    1.320   -6.302    0.498   -0.138   12.267    3.162
 191.00   16.437   16.438   16.615   -0.189    2.412   -4.563   -0.189    2.412  -11.005    0.861   -0.455   13.335    5.524
 191.10   15.244   15.244   15.317   -0.041    1.493   -5.756   -0.041    1.493   -8.592    0.236   -0.061   17.679    4.298
 191.20   15.933   15.935   15.980    0.268    1.206   -5.067    0.268    1.206   -6.112   -1.356    0.323   13.603    3.135
 191.30   15.259   15.263   15.281   -0.357    0.751   -5.741   -0.357    0.751   -4.313    2.052   -0.268   16.827    2.392
 191.40   15.542   15.546   15.553   -0.315    0.464   -5.458   -0.315    0.464   -2.534    1.721   -0.146   15.050    1.533
 191.50   14.556   14.575   14.577   -0.742   -0.261   -6.444   -0.742   -0.261    1.680    4.779    0.193   21.073    2.535
 191.60   15.503   15.503   15.542   -0.036    1.101   -5.497   -0.036    1.101   -6.052    0.200   -0.040   15.716    3.028
 191.70   16.039   16.039   16.040    0.027    0.086   -4.961    0.027    0.086   -0.427   -0.133    0.002   12.308    0.223
 191.80   14.535   14.537   14.538    0.241    0.116   -6.465    0.241    0.116   -0.748   -1.556    0.028   20.933    0.863
 191.90   14.864   14.864   14.866    0.010    0.289   -6.136    0.010    0.289   -1.773   -0.063    0.003   18.870    0.887
 192.00   15.531   15.531   15.535   -0.085    0.359   -5.469   -0.085    0.359   -1.964    0.465   -0.031   15.025    1.009
 192.10   14.391   14.393   14.397   -0.202   -0.340   -6.609   -0.202   -0.340    2.245    1.336    0.069   21.914    1.307
 192.20   15.120   15.134   15.154   -0.638   -0.780   -5.880   -0.638   -0.780    4.588    3.754    0.498   17.794    2.974
 192.30   14.414   14.446   14.621   -0.963   -2.259   -6.586   -0.963   -2.259   14.879    6.342    2.175   24.705    8.160
 192.40   14.716   14.797   15.003   -1.552   -2.473   -6.284   -1.552   -2.473   15.542    9.754    3.839   24.009    9.373
 192.50   14.102   14.170   14.507   -1.382   -3.112   -6.898   -1.382   -3.112   21.465    9.533    4.301   29.587   11.938
 192.60   14.038   14.041   14.254    0.308   -2.457   -6.962    0.308   -2.457   17.104   -2.145   -0.757   27.302    8.627
 192.70   13.300   13.339   13.372    1.022   -0.928   -7.700    1.022   -0.928    7.148   -7.867   -0.949   30.596    5.336
 192.80   14.534   14.534   14.538   -0.033    0.316   -6.466   -0.033    0.316   -2.045    0.212   -0.010   20.953    1.028
 192.90   15.965   15.971   15.974    0.435    0.342   -5.035    0.435    0.342   -1.721   -2.190    0.149   12.831    1.395
 193.00   16.331   16.343   16.392   -0.628   -1.265   -4.669   -0.628   -1.265    5.908    2.933    0.795   11.899    3.322
 193.10   16.105   16.158   16.391   -1.313   -2.755   -4.895   -1.313   -2.755   13.489    6.429    3.618   16.641    7.687
 193.20   15.127   15.348   15.358   -2.592   -0.568   -5.873   -2.592   -0.568    3.334   15.223    1.472   20.764    7.827
 193.30   12.736   12.853   12.879   -1.731    0.818   -8.264   -1.731    0.818   -6.763   14.305   -1.417   35.981    7.943
 193.40   13.670   13.783   13.792   -1.761    0.489   -7.330   -1.761    0.489   -3.583   12.909   -0.861   28.535    6.712
 193.50   13.429   13.751   13.756   -2.958    0.384   -7.571   -2.958    0.384   -2.911   22.398   -1.137   33.109   11.307
 193.60   14.478   14.633   14.637   -2.127    0.335   -6.522   -2.127    0.335   -2.186   13.871   -0.713   23.588    7.030
 193.70   15.043   15.128   15.135   -1.597    0.468   -5.957   -1.597    0.468   -2.789    9.515   -0.748   19.128    4.972
 193.80   15.115   15.128   15.173   -0.623   -1.170   -5.885   -0.623   -1.170    6.885    3.665    0.729   18.194    3.917
 193.90   13.680   13.731   13.750   -1.176   -0.734   -7.320   -1.176   -0.734    5.375    8.608    0.863   27.752    5.092
 194.00   14.440   14.601   14.681   -2.157   -1.533   -6.560   -2.157   -1.533   10.053   14.148    3.306   25.014    8.834
 194.10   15.482   15.741   15.778   -2.842   -1.080   -5.518   -2.842   -1.080    5.960   15.684    3.070   19.847    8.528
 194.20   15.352   15.385   15.435   -1.012   -1.246   -5.648   -1.012   -1.246    7.038    5.719    1.262   17.241    4.578
 194.30   15.916   15.929   16.282   -0.636   -3.372   -5.084   -0.636   -3.372   17.142    3.232    2.144   18.809    8.788
 194.40   15.689   15.689   15.886    0.066   -2.492   -5.311    0.066   -2.492   13.233   -0.348   -0.163   17.210    6.619
 194.50   15.216   15.286   15.394   -1.460   -1.818   -5.784   -1.460   -1.818   10.517    8.445    2.655   19.446    6.873
 194.60   15.109   15.171   15.215   -1.375   -1.155   -5.891   -1.375   -1.155    6.802    8.102    1.588   18.966    5.349
 194.70   15.103   15.257   15.392   -2.163   -2.036   -5.897   -2.163   -2.036   12.005   12.757    4.404   21.802    9.032
 194.80   16.542   16.645   16.957   -1.852   -3.238   -4.458   -1.852   -3.238   14.434    8.258    5.998   16.894    8.839
 194.90   18.174   18.330   18.502   -2.388   -2.513   -2.826   -2.388   -2.513    7.101    6.750    6.002   10.003    5.745
 195.00   17.847   17.944   18.063   -1.863   -2.072   -3.153   -1.863   -2.072    6.533    5.873    3.859    8.852    4.797
 195.10   18.159   18.798   18.809   -4.859   -0.641   -2.841   -4.859   -0.641    1.822   13.803    3.116   16.044    7.134
 195.20   17.803   18.159   18.159   -3.578    0.083   -3.197   -3.578    0.083   -0.267   11.441   -0.299   11.517    5.724
 195.30   17.180   17.517   17.636   -3.422   -2.040   -3.820   -3.422   -2.040    7.794   13.072    6.981   15.233    8.372
 195.40   17.658   17.972   18.157   -3.343   -2.585   -3.342   -3.343   -2.585    8.639   11.172    8.642   14.513    8.278
 195.50   18.936   19.045   19.060   -2.034   -0.742   -2.064   -2.034   -0.742    1.532    4.197    1.510    4.473    2.358
 195.60   19.606   19.991   20.007   -3.908   -0.783   -1.394   -3.908   -0.783    1.092    5.449    3.060    8.914    3.172
 195.70   17.230   17.803   17.823   -4.480   -0.844   -3.770   -4.480   -0.844    3.181   16.892    3.781   17.500    8.800
 195.80   17.764   18.275   18.275   -4.292    0.128   -3.236   -4.292    0.128   -0.413   13.889   -0.548   14.454    6.953
 195.90   17.547   18.431   18.431   -5.639    0.018   -3.453   -5.639    0.018   -0.062   19.471   -0.101   21.859    9.735
 196.00   17.114   18.120   18.186   -5.954   -1.544   -3.886   -5.954   -1.544    6.001   23.137    9.194   26.467   12.805
 196.10   17.387   18.520   18.572   -6.380   -1.386   -3.613   -6.380   -1.386    5.006   23.051    8.840   27.839   12.595
 196.20   16.649   17.317   17.331   -4.761   -0.695   -4.351   -4.761   -0.695    3.024   20.714    3.309   21.040   10.597
 196.30   15.654   16.590   16.604   -5.493   -0.682   -5.346   -5.493   -0.682    3.644   29.364    3.744   29.607   14.913
 196.40   15.294   16.168   16.245   -5.246   -1.571   -5.706   -5.246   -1.571    8.962   29.937    8.240   31.276   16.159
 196.50   15.317   16.128   16.150   -5.048   -0.841   -5.683   -5.048   -0.841    4.777   28.688    4.244   29.242   14.695
 196.60   15.888   16.515   16.517   -4.508    0.266   -5.112   -4.508    0.266   -1.358   23.043   -1.197   23.261   11.557
 196.70   16.332   17.504   17.513   -6.297   -0.583   -4.668   -6.297   -0.583    2.724   29.396    3.674   30.892   14.875
 196.80   15.839   16.670   16.671   -5.199    0.195   -5.161   -5.199    0.195   -1.009   26.833   -1.016   26.853   13.436
 196.90   15.622   16.389   16.404   -4.956   -0.690   -5.378   -4.956   -0.690    3.712   26.653    3.420   26.980   13.563
 197.00   16.908   18.039   18.040   -6.288   -0.175   -4.092   -6.288   -0.175    0.717   25.733    1.101   28.159   12.883
 197.10   17.570   18.742   18.744   -6.522   -0.274   -3.430   -6.522   -0.274    0.941   22.370    1.790   27.190   11.230
 197.20   17.472   18.928   18.935   -7.280    0.503   -3.528   -7.280    0.503   -1.773   25.685   -3.660   32.851   13.002
 197.30   17.978   19.614   19.627   -7.842    0.717   -3.022   -7.842    0.717   -2.166   23.696   -5.622   35.570   12.225
 197.40   19.682   21.244   21.329   -7.995    1.904   -1.318   -7.995    1.904   -2.510   10.538  -15.225   34.643    9.343
 197.50   19.414   20.994   21.139   -7.989    2.477   -1.586   -7.989    2.477   -3.927   12.669  -19.785   36.235   11.910
 197.60   19.803   20.847   20.930   -6.513    1.859   -1.197   -6.513    1.859   -2.224    7.794  -12.105   23.653    7.284
 197.70   18.404   19.969   19.981   -7.749    0.703   -2.596   -7.749    0.703   -1.825   20.112   -5.449   33.635   10.458
 197.80   19.134   20.509   20.626   -7.385    2.194   -1.866   -7.385    2.194   -4.096   13.784  -16.206   31.419   10.833
 197.90   20.214   22.177   22.187   -9.123    0.645   -0.786   -9.123    0.645   -0.507    7.168   -5.887   42.127    4.645
 198.00   20.996   22.830   22.830   -8.964    0.148   -0.004   -8.964    0.148   -0.001    0.036   -1.323   40.190    0.662
 198.10   19.667   20.904   20.904   -7.085    0.034   -1.333   -7.085    0.034   -0.046    9.447   -0.243   25.985    4.725
 198.20   19.507   20.641   20.679   -6.748    1.246   -1.493   -6.748    1.246   -1.861   10.076   -8.411   24.658    6.628
 198.30   19.951   20.865   20.865   -6.106   -0.013   -1.049   -6.106   -0.013    0.013    6.403    0.077   19.191    3.202
 198.40   21.428   21.956   21.963   -4.786   -0.542    0.428   -4.786   -0.542   -0.232   -2.049    2.594   11.690    1.657
 198.50   21.105   21.740   21.740   -5.215   -0.014    0.105   -5.215   -0.014   -0.001   -0.549    0.072   13.605    0.277
 198.60   21.283   22.016   22.017   -5.635   -0.192    0.283   -5.635   -0.192   -0.054   -1.593    1.083   15.937    0.964
 198.70   22.637   23.360   23.362   -5.766   -0.310    1.637   -5.766   -0.310   -0.507   -9.438    1.787   18.014    4.810
 198.80   21.650   22.317   22.318   -5.414   -0.197    0.650   -5.414   -0.197   -0.128   -3.520    1.068   14.887    1.841
 198.90   20.944   21.345   21.373   -4.115   -1.090   -0.056   -4.115   -1.090    0.061    0.229    4.487    9.063    2.247
 199.00   22.139   22.392   22.393   -3.356   -0.230    1.139   -3.356   -0.230   -0.262   -3.824    0.770    6.306    1.955
 199.10   21.913   22.091   22.091   -2.798   -0.152    0.913   -2.798   -0.152   -0.139   -2.554    0.425    4.342    1.296
 199.20   20.715   21.219   21.222   -4.596   -0.353   -0.285   -4.596   -0.353    0.101    1.311    1.620   10.666    1.043
 199.30   20.568   21.290   21.305   -5.495   -0.807   -0.432   -5.495   -0.807    0.348    2.373    4.432   15.518    2.520
 199.40   21.508   22.016   22.016   -4.702    0.047    0.508   -4.702    0.047    0.024   -2.387   -0.220   11.187    1.199
 199.50   21.287   21.782   21.782   -4.616   -0.064    0.287   -4.616   -0.064   -0.019   -1.325    0.298   10.696    0.679
 199.60   22.017   22.350   22.351   -3.846   -0.176    1.017   -3.846   -0.176   -0.178   -3.910    0.675    7.929    1.986
 199.70   23.079   23.305   23.319   -3.241    0.791    2.079   -3.241    0.791    1.645   -6.738   -2.564    7.727    3.697
 199.80   21.880   22.052   22.052   -2.751   -0.035    0.880   -2.751   -0.035   -0.031   -2.420    0.098    4.172    1.211
 199.90   23.069   23.257   23.301   -2.955    1.430    2.069   -2.955    1.430    2.958   -6.113   -4.224    7.528    3.999
 200.00   23.492   23.833   23.834   -4.016    0.298    2.492   -4.016    0.298    0.743  -10.007   -1.197   11.214    5.053
 200.10   23.388   23.748   23.753   -4.115   -0.514    2.388   -4.115   -0.514   -1.228   -9.828    2.116   11.452    5.064
 200.20   22.827   23.155   23.191   -3.883    1.288    1.827   -3.883    1.288    2.354   -7.094   -5.002   10.037    4.497
 200.30   21.871   22.087   22.187   -3.082    2.102    0.871   -3.082    2.102    1.831   -2.685   -6.479    7.339    3.624
 200.40   22.443   22.676   22.695   -3.243    0.921    1.443   -3.243    0.921    1.329   -4.679   -2.987    6.723    2.854
 200.50   21.698   21.847   21.896   -2.545    1.465    0.698   -2.545    1.465    1.022   -1.777   -3.728    4.555    2.127
