
This hub-height turbulence-parameter file was generated by TurbSim (from OpenFAST-Unversioned from 08fffef240461a8334596179f1de462be43ad3e9) on 10-Oct-2023 at 15:20:08.

   Time      U       Uh       Ut        V        W        u'       v'       w'      u'w'     u'v'     v'w'     TKE      CTKE
 589.10   12.227   12.357   12.377   -1.791    0.705    0.827   -1.791    0.705    0.583   -1.481   -1.263    2.195    1.016
 589.20   12.771   12.885   12.900   -1.709    0.622    1.371   -1.709    0.622    0.853   -2.343   -1.064    2.594    1.355
 589.30   12.898   13.063   13.071   -2.070    0.475    1.498   -2.070    0.475    0.711   -3.100   -0.983    3.376    1.664
 589.40   12.479   12.894   12.915   -3.243    0.738    1.079   -3.243    0.738    0.796   -3.500   -2.392    6.114    2.157
 589.50   13.015   13.493   13.493   -3.559   -0.073    1.615   -3.559   -0.073   -0.118   -5.749    0.261    7.640    2.878
 589.60   12.893   13.244   13.247   -3.028   -0.273    1.493   -3.028   -0.273   -0.407   -4.521    0.826    5.735    2.307
 589.70   12.920   13.219   13.246   -2.796   -0.841    1.520   -2.796   -0.841   -1.279   -4.250    2.352    5.417    2.511
 589.80   12.958   13.111   13.139   -2.003   -0.855    1.558   -2.003   -0.855   -1.332   -3.120    1.714    3.585    1.900
 589.90   11.936   12.046   12.073   -1.627   -0.806    0.536   -1.627   -0.806   -0.432   -0.871    1.311    1.791    0.816
 590.00   12.166   12.300   12.300   -1.809   -0.131    0.766   -1.809   -0.131   -0.100   -1.386    0.237    1.938    0.705
 590.10   11.913   11.962   11.964   -1.075   -0.251    0.513   -1.075   -0.251   -0.129   -0.552    0.270    0.741    0.314
 590.20   12.270   12.306   12.306   -0.938    0.082    0.870   -0.938    0.082    0.072   -0.816   -0.077    0.822    0.411
 590.30   12.688   12.714   12.716   -0.803   -0.250    1.288   -0.803   -0.250   -0.322   -1.035    0.201    1.184    0.551
 590.40   12.266   12.435   12.437   -2.044   -0.251    0.866   -2.044   -0.251   -0.217   -1.769    0.512    2.494    0.927
 590.50   11.259   11.390   11.404   -1.722    0.562   -0.141   -1.722    0.562   -0.079    0.243   -0.969    1.651    0.501
 590.60   12.234   12.325   12.340   -1.497    0.602    0.834   -1.497    0.602    0.502   -1.248   -0.901    1.649    0.810
 590.70   12.866   12.972   12.989   -1.657    0.653    1.466   -1.657    0.653    0.957   -2.430   -1.082    2.661    1.413
 590.80   13.148   13.256   13.256   -1.686    0.086    1.748   -1.686    0.086    0.150   -2.947   -0.144    2.953    1.477
 590.90   12.806   12.980   12.980   -2.117   -0.067    1.406   -2.117   -0.067   -0.095   -2.977    0.142    3.232    1.491
 591.00   12.331   12.506   12.508   -2.089   -0.215    0.931   -2.089   -0.215   -0.200   -1.944    0.450    2.638    1.003
 591.10   12.229   12.415   12.449   -2.143   -0.921    0.829   -2.143   -0.921   -0.763   -1.776    1.974    3.063    1.381
 591.20   12.265   12.477   12.497   -2.291   -0.695    0.865   -2.291   -0.695   -0.601   -1.982    1.591    3.239    1.306
 591.30   11.918   12.051   12.052   -1.788    0.134    0.518   -1.788    0.134    0.069   -0.926   -0.240    1.742    0.480
 591.40   11.718   11.826   11.838   -1.593    0.539    0.318   -1.593    0.539    0.171   -0.507   -0.859    1.464    0.506
 591.50   11.997   12.073   12.081   -1.355    0.431    0.597   -1.355    0.431    0.257   -0.809   -0.584    1.189    0.515
 591.60   12.484   12.544   12.549   -1.225    0.351    1.084   -1.225    0.351    0.380   -1.328   -0.429    1.399    0.723
 591.70   12.811   12.835   12.836   -0.789    0.163    1.411   -0.789    0.163    0.230   -1.114   -0.129    1.320    0.572
 591.80   12.988   13.004   13.005   -0.648    0.186    1.588   -0.648    0.186    0.295   -1.028   -0.120    1.487    0.538
 591.90   12.467   12.505   12.513   -0.975    0.456    1.067   -0.975    0.456    0.487   -1.040   -0.445    1.148    0.616
 592.00   12.216   12.260   12.260   -1.034   -0.099    0.816   -1.034   -0.099   -0.081   -0.843    0.102    0.872    0.427
 592.10   11.969   12.036   12.036   -1.271   -0.019    0.569   -1.271   -0.019   -0.011   -0.723    0.024    0.970    0.362
 592.20   11.835   11.878   11.878   -1.005    0.029    0.435   -1.005    0.029    0.013   -0.438   -0.029    0.600    0.219
 592.30   12.116   12.128   12.139   -0.534   -0.521    0.716   -0.534   -0.521   -0.373   -0.382    0.278    0.534    0.301
 592.40   12.836   12.869   12.877   -0.920    0.467    1.436   -0.920    0.467    0.671   -1.322   -0.430    1.564    0.772
 592.50   12.156   12.329   12.335   -2.057    0.382    0.756   -2.057    0.382    0.289   -1.556   -0.787    2.475    0.884
 592.60   11.717   11.829   11.844   -1.628    0.581    0.317   -1.628    0.581    0.184   -0.516   -0.945    1.543    0.546
 592.70   12.434   12.593   12.601   -2.001    0.446    1.034   -2.001    0.446    0.461   -2.068   -0.892    2.634    1.149
 592.80   12.625   12.696   12.731   -1.344    0.944    1.225   -1.344    0.944    1.156   -1.647   -1.269    2.099    1.189
 592.90   12.370   12.400   12.403   -0.862   -0.267    0.970   -0.862   -0.267   -0.259   -0.836    0.230    0.878    0.453
 593.00   12.145   12.149   12.154   -0.299    0.362    0.745   -0.299    0.362    0.270   -0.223   -0.108    0.388    0.183
 593.10   12.122   12.130   12.145    0.443    0.603    0.722    0.443    0.603    0.435    0.320    0.267    0.540    0.301
 593.20   11.875   11.898   12.053    0.737    1.929    0.475    0.737    1.929    0.916    0.350    1.422    2.244    0.864
 593.30   12.229   12.308   12.433    1.392    1.763    0.829    1.392    1.763    1.461    1.153    2.454    2.866    1.540
 593.40   12.389   12.512   12.648    1.748    1.853    0.989    1.748    1.853    1.833    1.729    3.238    3.733    2.052
 593.50   12.684   13.060   13.209    3.114    1.973    1.284    3.114    1.973    2.533    3.997    6.145    7.619    3.878
 593.60   12.245   12.674   12.874    3.272    2.261    0.845    3.272    2.261    1.910    2.764    7.398    8.265    4.062
 593.70   11.993   12.257   12.343    2.529    1.452    0.593    2.529    1.452    0.862    1.501    3.672    4.428    2.030
 593.80   12.499   12.668   12.723    2.064    1.181    1.099    2.064    1.181    1.297    2.268    2.437    3.431    1.786
 593.90   12.926   12.986   13.070    1.250    1.480    1.526    1.250    1.480    2.257    1.907    1.849    3.039    1.743
 594.00   13.466   13.469   13.574    0.312    1.680    2.066    0.312    1.680    3.471    0.644    0.524    3.594    1.784
 594.10   13.063   13.076   13.200    0.574    1.809    1.663    0.574    1.809    3.008    0.955    1.038    3.183    1.661
 594.20   13.345   13.373   13.481    0.855    1.710    1.945    0.855    1.710    3.326    1.664    1.463    3.719    1.998
 594.30   13.242   13.271   13.317    0.876    1.105    1.842    0.876    1.105    2.037    1.614    0.969    2.692    1.387
 594.40   13.920   13.983   13.986    1.327    0.289    2.520    1.327    0.289    0.728    3.345    0.383    4.098    1.722
 594.50   14.254   14.334   14.342    1.514   -0.456    2.854    1.514   -0.456   -1.300    4.322   -0.690    5.323    2.283
 594.60   14.631   14.693   14.694    1.349    0.072    3.231    1.349    0.072    0.231    4.359    0.097    6.133    2.183
 594.70   14.628   14.659   14.660    0.958   -0.122    3.228    0.958   -0.122   -0.394    3.093   -0.117    5.676    1.560
 594.80   15.127   15.160   15.164    1.007   -0.307    3.727    1.007   -0.307   -1.146    3.754   -0.310    7.500    1.969
 594.90   14.888   14.929   14.935    1.110    0.405    3.488    1.110    0.405    1.413    3.870    0.449    6.781    2.072
 595.00   15.119   15.135   15.136    0.695   -0.107    3.719    0.695   -0.107   -0.397    2.583   -0.074    7.163    1.307
 595.10   14.909   14.916   14.916    0.448    0.003    3.509    0.448    0.003    0.009    1.571    0.001    6.258    0.786
 595.20   14.385   14.388   14.395    0.276   -0.460    2.985    0.276   -0.460   -1.374    0.825   -0.127    4.600    0.804
 595.30   13.803   13.810   13.831   -0.435   -0.771    2.403   -0.435   -0.771   -1.853   -1.046    0.335    3.279    1.077
 595.40   13.443   13.452   13.452   -0.497    0.048    2.043   -0.497    0.048    0.098   -1.015   -0.024    2.211    0.510
 595.50   13.189   13.233   13.233   -1.076   -0.072    1.789   -1.076   -0.072   -0.129   -1.925    0.078    2.182    0.966
 595.60   12.529   12.650   12.657   -1.742    0.411    1.129   -1.742    0.411    0.464   -1.968   -0.716    2.240    1.072
 595.70   12.361   12.665   12.679   -2.759    0.599    0.961   -2.759    0.599    0.575   -2.652   -1.652    4.448    1.588
 595.80   12.854   13.144   13.163   -2.746    0.705    1.454   -2.746    0.705    1.025   -3.993   -1.936    5.076    2.277
 595.90   12.086   12.286   12.298   -2.206    0.531    0.686   -2.206    0.531    0.364   -1.514   -1.171    2.810    0.974
 596.00   13.015   13.154   13.196   -1.903    1.055    1.615   -1.903    1.055    1.704   -3.074   -2.007    3.672    2.024
 596.10   13.303   13.505   13.543   -2.330    1.016    1.903   -2.330    1.016    1.933   -4.433   -2.367    5.041    2.692
 596.20   12.983   13.298   13.364   -2.877    1.335    1.583   -2.877    1.335    2.113   -4.553   -3.841    6.282    3.160
 596.30   12.727   13.078   13.105   -3.008    0.840    1.327   -3.008    0.840    1.114   -3.992   -2.526    5.758    2.427
 596.40   12.320   12.585   12.593   -2.569    0.465    0.920   -2.569    0.465    0.428   -2.363   -1.195    3.832    1.341
 596.50   12.298   12.474   12.476   -2.088    0.236    0.898   -2.088    0.236    0.212   -1.874   -0.492    2.610    0.975
 596.60   12.411   12.453   12.460   -1.025   -0.410    1.011   -1.025   -0.410   -0.415   -1.036    0.421    1.120    0.596
 596.70   12.710   12.717   12.719   -0.425   -0.191    1.310   -0.425   -0.191   -0.250   -0.556    0.081    0.967    0.308
 596.80   12.400   12.441   12.443   -1.007   -0.185    1.000   -1.007   -0.185   -0.185   -1.007    0.186    1.025    0.521
 596.90   12.324   12.387   12.392   -1.243    0.343    0.924   -1.243    0.343    0.317   -1.149   -0.427    1.259    0.633
 597.00   11.823   11.971   11.971   -1.876    0.043    0.423   -1.876    0.043    0.018   -0.794   -0.081    1.851    0.399
 597.10   12.063   12.210   12.211   -1.886    0.143    0.663   -1.886    0.143    0.095   -1.251   -0.269    2.009    0.642
 597.20   12.878   13.017   13.053   -1.897    0.964    1.478   -1.897    0.964    1.424   -2.804   -1.828    3.356    1.819
 597.30   12.777   12.898   12.959   -1.767    1.253    1.377   -1.767    1.253    1.726   -2.433   -2.214    3.294    1.857
 597.40   12.812   12.887   12.895   -1.382    0.468    1.412   -1.382    0.468    0.660   -1.952   -0.646    2.062    1.080
 597.50   12.889   12.977   12.977   -1.516    0.016    1.489   -1.516    0.016    0.024   -2.257   -0.025    2.258    1.129
 597.60   12.358   12.536   12.536   -2.102   -0.131    0.958   -2.102   -0.131   -0.125   -2.014    0.275    2.676    1.018
 597.70   12.575   12.596   12.616   -0.728   -0.708    1.175   -0.728   -0.708   -0.832   -0.855    0.515    1.206    0.650
 597.80   12.294   12.294   12.295   -0.034   -0.139    0.894   -0.034   -0.139   -0.124   -0.030    0.005    0.410    0.064
 597.90   11.722   11.723   11.725    0.119   -0.244    0.322    0.119   -0.244   -0.078    0.038   -0.029    0.089    0.046
 598.00   11.303   11.314   11.315    0.493   -0.191   -0.097    0.493   -0.191    0.019   -0.048   -0.094    0.144    0.054
 598.10   11.760   11.762   11.778    0.194    0.613    0.360    0.194    0.613    0.221    0.070    0.119    0.272    0.130
 598.20   11.700   11.701   11.704    0.076   -0.278    0.300    0.076   -0.278   -0.084    0.023   -0.021    0.087    0.045
 598.30   11.413   11.435   11.435    0.713   -0.122    0.013    0.713   -0.122   -0.002    0.009   -0.087    0.262    0.044
 598.40   11.010   11.141   11.173    1.704    0.846   -0.390    1.704    0.846   -0.330   -0.665    1.442    1.886    0.811
 598.50   11.198   11.300   11.325    1.518    0.753   -0.202    1.518    0.753   -0.152   -0.307    1.143    1.456    0.597
 598.60   11.819   11.856   11.860    0.933    0.293    0.419    0.933    0.293    0.123    0.391    0.274    0.566    0.247
 598.70   12.388   12.388   12.397    0.031   -0.462    0.988    0.031   -0.462   -0.457    0.030   -0.014    0.596    0.229
 598.80   12.178   12.182   12.242    0.314   -1.214    0.778    0.314   -1.214   -0.944    0.244   -0.381    1.089    0.524
 598.90   11.861   11.883   11.941    0.719   -1.172    0.461    0.719   -1.172   -0.540    0.331   -0.843    1.052    0.527
 599.00   12.454   12.459   12.605    0.374   -1.909    1.054    0.374   -1.909   -2.012    0.394   -0.714    2.447    1.085
 599.10   12.411   12.412   12.673   -0.125   -2.562    1.011   -0.125   -2.562   -2.590   -0.126    0.320    3.800    1.306
 599.20   12.256   12.256   12.508    0.070   -2.502    0.856    0.070   -2.502   -2.140    0.060   -0.175    3.498    1.074
 599.30   12.075   12.081   12.190   -0.383   -1.631    0.675   -0.383   -1.631   -1.100   -0.258    0.624    1.631    0.646
 599.40   12.145   12.171   12.211   -0.794   -0.986    0.745   -0.794   -0.986   -0.735   -0.591    0.783    1.079    0.613
 599.50   11.648   11.682   11.702   -0.888   -0.680    0.248   -0.888   -0.680   -0.169   -0.221    0.604    0.656    0.332
 599.60   11.234   11.255   11.258   -0.692   -0.227   -0.166   -0.692   -0.227    0.038    0.115    0.157    0.279    0.099
 599.70   10.915   10.957   10.957   -0.954   -0.035   -0.485   -0.954   -0.035    0.017    0.463    0.033    0.574    0.232
 599.80   10.963   11.010   11.012   -1.020    0.179   -0.437   -1.020    0.179   -0.078    0.446   -0.182    0.632    0.244
 599.90   11.481   11.518   11.522   -0.929    0.317    0.081   -0.929    0.317    0.026   -0.075   -0.294    0.485    0.152
 600.00   11.929   11.945   11.956   -0.609    0.506    0.529   -0.609    0.506    0.268   -0.322   -0.308    0.453    0.260
 600.10   11.644   11.759   11.761   -1.643    0.209    0.244   -1.643    0.209    0.051   -0.400   -0.344    1.401    0.265
 600.20   11.420   11.500   11.593   -1.354    1.470    0.020   -1.354    1.470    0.029   -0.027   -1.990    1.997    0.995
 600.30   11.628   11.635   11.769   -0.406    1.774    0.228   -0.406    1.774    0.404   -0.092   -0.720    1.682    0.415
 600.40   11.595   11.601   11.703   -0.386    1.538    0.195   -0.386    1.538    0.300   -0.075   -0.594    1.277    0.335
 600.50   10.779   10.793   10.894   -0.545    1.477   -0.621   -0.545    1.477   -0.917    0.338   -0.805    1.432    0.633
 600.60   11.157   11.173   11.174   -0.612    0.130   -0.243   -0.612    0.130   -0.032    0.149   -0.080    0.226    0.086
 600.70   11.410   11.476   11.479   -1.232    0.250    0.010   -1.232    0.250    0.002   -0.012   -0.308    0.790    0.154
 600.80   11.241   11.381   11.393   -1.781    0.530   -0.159   -1.781    0.530   -0.084    0.284   -0.943    1.739    0.494
 600.90   10.747   10.927   10.942   -1.977    0.569   -0.653   -1.977    0.569   -0.371    1.292   -1.125    2.330    0.876
 601.00   11.000   11.274   11.357   -2.469    1.368   -0.400   -2.469    1.368   -0.547    0.987   -3.378    4.064    1.780
 601.10   11.148   11.373   11.544   -2.254    1.981   -0.252   -2.254    1.981   -0.500    0.569   -4.465    4.534    2.264
 601.20   11.142   11.258   11.323   -1.613    1.213   -0.258   -1.613    1.213   -0.313    0.416   -1.956    2.069    1.012
 601.30   11.073   11.173   11.238   -1.493    1.206   -0.327   -1.493    1.206   -0.394    0.488   -1.801    1.896    0.954
 601.40   10.630   10.695   10.796   -1.174    1.472   -0.770   -1.174    1.472   -1.133    0.903   -1.728    2.069    1.128
 601.50    9.841    9.908   10.061   -1.150    1.746   -1.559   -1.150    1.746   -2.722    1.793   -2.009    3.401    1.914
 601.60    9.837    9.857    9.956   -0.617    1.406   -1.563   -0.617    1.406   -2.197    0.964   -0.867    2.399    1.275
 601.70    9.451    9.477    9.534   -0.694    1.045   -1.949   -0.694    1.045   -2.036    1.352   -0.725    2.685    1.274
 601.80    9.740    9.742    9.743    0.155    0.178   -1.660    0.155    0.178   -0.295   -0.257    0.028    1.405    0.196
 601.90    9.537    9.545    9.547    0.380   -0.195   -1.863    0.380   -0.195    0.363   -0.708   -0.074    1.826    0.400
 602.00   10.078   10.125   10.137    0.977   -0.488   -1.322    0.977   -0.488    0.645   -1.292   -0.477    1.470    0.760
 602.10    9.008    9.055    9.071    0.924   -0.529   -2.392    0.924   -0.529    1.265   -2.211   -0.489    3.428    1.297
 602.20    9.454    9.457    9.458    0.243    0.134   -1.946    0.243    0.134   -0.260   -0.473    0.033    1.932    0.271
 602.30   10.868   10.879   10.895    0.508    0.585   -0.532    0.508    0.585   -0.312   -0.270    0.297    0.442    0.254
 602.40   10.927   10.935   10.961    0.413    0.758   -0.473    0.413    0.758   -0.359   -0.195    0.313    0.485    0.257
 602.50   10.638   10.646   10.658    0.410    0.513   -0.762    0.410    0.513   -0.391   -0.313    0.211    0.506    0.272
 602.60   10.478   10.528   10.557    1.019    0.782   -0.922    1.019    0.782   -0.721   -0.939    0.797    1.250    0.714
 602.70    9.769    9.782    9.792    0.515    0.427   -1.631    0.515    0.427   -0.697   -0.839    0.220    1.554    0.556
 602.80    9.707    9.731    9.769    0.681    0.869   -1.693    0.681    0.869   -1.472   -1.154    0.592    2.044    0.981
 602.90    9.297    9.299    9.358    0.168    1.048   -2.103    0.168    1.048   -2.204   -0.354    0.176    2.774    1.120
 603.00    9.760    9.775    9.788    0.540    0.497   -1.640    0.540    0.497   -0.815   -0.886    0.269    1.614    0.617
 603.10    9.800    9.813    9.818    0.511    0.313   -1.600    0.511    0.313   -0.500   -0.817    0.160    1.459    0.486
 603.20    9.940    9.972    9.995    0.793    0.681   -1.460    0.793    0.681   -0.994   -1.158    0.540    1.611    0.809
 603.30   10.008   10.068   10.176    1.097    1.477   -1.392    1.097    1.477   -2.055   -1.526    1.619    2.660    1.514
 603.40    9.296    9.343    9.408    0.928    1.110   -2.104    0.928    1.110   -2.336   -1.953    1.031    3.260    1.607
 603.50   10.282   10.292   10.344    0.441    1.039   -1.118    0.441    1.039   -1.161   -0.493    0.458    1.262    0.671
 603.60   10.401   10.401   10.441    0.041    0.910   -0.999    0.041    0.910   -0.909   -0.041    0.038    0.914    0.455
 603.70   10.829   10.834   10.836    0.328    0.227   -0.571    0.328    0.227   -0.130   -0.188    0.075    0.243    0.120
 603.80   10.396   10.426   10.427    0.781   -0.177   -1.004    0.781   -0.177    0.177   -0.784   -0.138    0.825    0.408
 603.90   10.617   10.670   10.676    1.063   -0.336   -0.783    1.063   -0.336    0.263   -0.832   -0.357    0.928    0.471
 604.00   11.264   11.272   11.272    0.404    0.101   -0.136    0.404    0.101   -0.014   -0.055    0.041    0.096    0.035
 604.10   10.809   10.811   10.816   -0.175   -0.332   -0.591   -0.175   -0.332    0.196    0.103    0.058    0.245    0.114
 604.20   11.044   11.047   11.050    0.278   -0.218   -0.356    0.278   -0.218    0.077   -0.099   -0.061    0.126    0.070
 604.30   11.362   11.378   11.407   -0.596   -0.821   -0.038   -0.596   -0.821    0.031    0.023    0.490    0.516    0.246
 604.40   11.256   11.274   11.276   -0.632   -0.205   -0.144   -0.632   -0.205    0.030    0.091    0.129    0.231    0.080
 604.50   11.823   11.825   11.827    0.228    0.216    0.423    0.228    0.216    0.092    0.096    0.049    0.139    0.071
 604.60   12.575   12.583   12.583   -0.448   -0.073    1.175   -0.448   -0.073   -0.085   -0.526    0.033    0.793    0.267
 604.70   12.416   12.424   12.439   -0.460    0.610    1.016   -0.460    0.610    0.620   -0.467   -0.281    0.808    0.413
 604.80   12.051   12.052   12.095   -0.151    1.019    0.651   -0.151    1.019    0.664   -0.099   -0.154    0.743    0.344
 604.90   12.035   12.038   12.064    0.266    0.804    0.635    0.266    0.804    0.511    0.169    0.214    0.560    0.289
 605.00   11.329   11.362   11.375    0.862    0.556   -0.071    0.862    0.556   -0.039   -0.061    0.479    0.528    0.242
 605.10   11.862   11.911   11.920    1.079    0.483    0.462    1.079    0.483    0.223    0.498    0.521    0.805    0.377
 605.20   11.669   11.694   11.718    0.759   -0.759    0.269    0.759   -0.759   -0.204    0.204   -0.576    0.613    0.322
 605.30   11.645   11.646   11.675   -0.162   -0.821    0.245   -0.162   -0.821   -0.201   -0.040    0.133    0.380    0.122
 605.40   11.641   11.650   11.654    0.462   -0.298    0.241    0.462   -0.298   -0.072    0.111   -0.138    0.180    0.096
 605.50   11.797   11.803   11.805   -0.372    0.239    0.397   -0.372    0.239    0.095   -0.148   -0.089    0.176    0.098
 605.60   12.402   12.468   12.474   -1.286   -0.363    1.002   -1.286   -0.363   -0.364   -1.289    0.467    1.395    0.709
 605.70   13.165   13.192   13.281   -0.846   -1.538    1.765   -0.846   -1.538   -2.713   -1.493    1.301    3.097    1.680
 605.80   13.357   13.361   13.467   -0.295   -1.691    1.957   -0.295   -1.691   -3.310   -0.577    0.499    3.389    1.698
 605.90   13.171   13.182   13.318   -0.541   -1.895    1.771   -0.541   -1.895   -3.356   -0.958    1.025    3.510    1.819
 606.00   13.120   13.122   13.137   -0.235   -0.629    1.720   -0.235   -0.629   -1.081   -0.404    0.148    1.704    0.582
 606.10   12.586   12.587   12.599   -0.191   -0.536    1.186   -0.191   -0.536   -0.636   -0.227    0.102    0.865    0.341
 606.20   12.548   12.565   12.566   -0.653   -0.140    1.148   -0.653   -0.140   -0.161   -0.750    0.091    0.883    0.386
 606.30   12.497   12.518   12.522   -0.723    0.299    1.097   -0.723    0.299    0.328   -0.794   -0.216    0.909    0.443
 606.40   12.807   12.808   12.839   -0.198    0.883    1.407   -0.198    0.883    1.242   -0.278   -0.175    1.399    0.642
 606.50   12.887   12.887   12.893    0.134    0.373    1.487    0.134    0.373    0.555    0.199    0.050    1.184    0.296
 606.60   12.762   12.766   12.821   -0.336    1.181    1.362   -0.336    1.181    1.608   -0.458   -0.397    1.681    0.859
 606.70   13.404   13.444   13.550   -1.033    1.695    2.004   -1.033    1.695    3.396   -2.070   -1.750    3.977    2.172
 606.80   12.923   12.967   13.120   -1.061    1.999    1.523   -1.061    1.999    3.045   -1.617   -2.122    3.722    2.024
 606.90   12.109   12.153   12.225   -1.027    1.326    0.709   -1.027    1.326    0.941   -0.729   -1.362    1.658    0.904
 607.00   12.579   12.617   12.676   -0.973    1.227    1.179   -0.973    1.227    1.446   -1.147   -1.194    1.921    1.099
 607.10   12.320   12.366   12.427   -1.077    1.227    0.920   -1.077    1.227    1.128   -0.990   -1.321    1.755    1.000
 607.20   12.913   12.935   12.947   -0.752    0.549    1.513   -0.752    0.549    0.831   -1.138   -0.413    1.578    0.734
 607.30   12.982   12.985   12.985   -0.244    0.142    1.582   -0.244    0.142    0.225   -0.385   -0.035    1.292    0.224
 607.40   13.049   13.056   13.061    0.452   -0.354    1.649    0.452   -0.354   -0.584    0.745   -0.160    1.524    0.480
 607.50   13.096   13.138   13.157    1.047   -0.712    1.696    1.047   -0.712   -1.207    1.776   -0.746    2.240    1.137
 607.60   13.202   13.248   13.262    1.106   -0.600    1.802    1.106   -0.600   -1.081    1.993   -0.663    2.415    1.181
 607.70   13.435   13.450   13.461    0.650   -0.537    2.035    0.650   -0.537   -1.093    1.323   -0.349    2.425    0.876
 607.80   13.750   13.751   13.846    0.216   -1.613    2.350    0.216   -1.613   -3.789    0.509   -0.349    4.084    1.920
 607.90   13.483   13.492   13.524   -0.485   -0.925    2.083   -0.485   -0.925   -1.926   -1.011    0.449    2.715    1.111
 608.00   13.395   13.396   13.415   -0.096   -0.717    1.995   -0.096   -0.717   -1.430   -0.191    0.068    2.252    0.722
 608.10   13.240   13.243   13.259    0.277   -0.658    1.840    0.277   -0.658   -1.210    0.510   -0.182    1.948    0.663
 608.20   13.131   13.131   13.133    0.072   -0.227    1.731    0.072   -0.227   -0.393    0.125   -0.016    1.526    0.207
 608.30   13.015   13.018   13.028   -0.279   -0.526    1.615   -0.279   -0.526   -0.850   -0.451    0.147    1.481    0.487
 608.40   12.750   12.774   12.790   -0.786   -0.635    1.350   -0.786   -0.635   -0.857   -1.061    0.499    1.422    0.726
 608.50   12.863   12.893   12.917   -0.871   -0.784    1.463   -0.871   -0.784   -1.148   -1.274    0.683    1.757    0.923
 608.60   13.406   13.446   13.446   -1.026   -0.109    2.006   -1.026   -0.109   -0.219   -2.059    0.112    2.545    1.037
 608.70   12.444   12.486   12.504   -1.027   -0.668    1.044   -1.027   -0.668   -0.697   -1.072    0.686    1.295    0.725
 608.80   11.922   11.935   11.959   -0.552   -0.764    0.522   -0.552   -0.764   -0.399   -0.288    0.422    0.580    0.324
 608.90   11.393   11.396   11.419    0.273   -0.718   -0.007    0.273   -0.718    0.005   -0.002   -0.196    0.295    0.098
 609.00   12.506   12.521   12.543   -0.613   -0.756    1.106   -0.613   -0.756   -0.835   -0.677    0.463    1.084    0.585
 609.10   12.566   12.576   12.613   -0.496   -0.966    1.166   -0.496   -0.966   -1.127   -0.579    0.480    1.270    0.677
 609.20   12.125   12.125   12.293   -0.019   -2.026    0.725   -0.019   -2.026   -1.470   -0.014    0.038    2.316    0.735
 609.30   12.197   12.201   12.563   -0.303   -2.997    0.797   -0.303   -2.997   -2.388   -0.241    0.907    4.853    1.283
 609.40   12.509   12.522   12.891   -0.575   -3.064    1.109   -0.575   -3.064   -3.397   -0.638    1.763    5.475    1.940
 609.50   12.086   12.096   12.403   -0.485   -2.746    0.686   -0.485   -2.746   -1.883   -0.333    1.333    4.123    1.166
 609.60   11.541   11.566   11.731   -0.759   -1.962    0.141   -0.759   -1.962   -0.276   -0.107    1.490    2.223    0.760
 609.70   12.086   12.106   12.119   -0.685   -0.569    0.686   -0.685   -0.569   -0.390   -0.470    0.390    0.632    0.362
 609.80   12.596   12.607   12.676   -0.516   -1.325    1.196   -0.516   -1.325   -1.585   -0.617    0.683    1.727    0.917
 609.90   12.286   12.316   12.356   -0.859   -0.992    0.886   -0.859   -0.992   -0.879   -0.762    0.852    1.254    0.721
 610.00   11.097   11.125   11.185   -0.783   -1.156   -0.303   -0.783   -1.156    0.350    0.237    0.906    1.021    0.500
 610.10   10.443   10.525   10.530   -1.307   -0.323   -0.957   -1.307   -0.323    0.309    1.250    0.423    1.364    0.678
 610.20   10.773   10.896   10.956   -1.636   -1.141   -0.627   -1.636   -1.141    0.715    1.026    1.866    2.186    1.123
 610.30   11.616   11.679   11.730   -1.207   -1.088    0.216   -1.207   -1.088   -0.235   -0.261    1.314    1.344    0.680
 610.40   12.432   12.449   12.461   -0.653   -0.543    1.032   -0.653   -0.543   -0.560   -0.674    0.355    0.893    0.473
 610.50   12.091   12.108   12.108   -0.641   -0.078    0.691   -0.641   -0.078   -0.054   -0.443    0.050    0.447    0.224
 610.60   11.918   11.930   11.936    0.531    0.378    0.518    0.531    0.378    0.196    0.275    0.201    0.347    0.196
 610.70   10.956   10.958   11.043    0.210    1.372   -0.444    0.210    1.372   -0.610   -0.093    0.289    1.062    0.340
 610.80   10.550   10.550   10.622   -0.073    1.235   -0.850   -0.073    1.235   -1.050    0.062   -0.090    1.126    0.528
 610.90   10.497   10.500   10.520    0.272    0.649   -0.903    0.272    0.649   -0.586   -0.246    0.177    0.656    0.330
 611.00   10.174   10.182   10.184   -0.410   -0.226   -1.226   -0.410   -0.226    0.278    0.502    0.093    0.861    0.291
 611.10   10.826   10.836   10.841   -0.481    0.302   -0.574   -0.481    0.302   -0.173    0.276   -0.145    0.326    0.178
 611.20   11.655   11.663   11.672   -0.425    0.469    0.255   -0.425    0.469    0.120   -0.108   -0.199    0.233    0.128
 611.30   11.553   11.553   11.571   -0.001    0.655    0.153   -0.001    0.655    0.100   -0.000   -0.000    0.226    0.050
 611.40   11.375   11.377   11.377   -0.184    0.086   -0.025   -0.184    0.086   -0.002    0.005   -0.016    0.021    0.008
 611.50   11.573   11.574   11.580   -0.170    0.381    0.173   -0.170    0.381    0.066   -0.029   -0.065    0.102    0.048
 611.60   11.398   11.399   11.401   -0.150   -0.215   -0.002   -0.150   -0.215    0.000    0.000    0.032    0.034    0.016
