
This hub-height turbulence-parameter file was generated by TurbSim (from OpenFAST-Unversioned from 08fffef240461a8334596179f1de462be43ad3e9) on 10-Oct-2023 at 13:37:08.

   Time      U       Uh       Ut        V        W        u'       v'       w'      u'w'     u'v'     v'w'     TKE      CTKE
  71.90   25.444   25.555   25.555    2.376   -0.035    6.444    2.376   -0.035   -0.226   15.314   -0.083   23.586    7.658
  72.00   25.698   25.860   25.899    2.890   -1.423    6.698    2.890   -1.423   -9.534   19.359   -4.114   27.621   10.984
  72.10   24.758   24.846   24.862    2.089   -0.889    5.758    2.089   -0.889   -5.119   12.029   -1.858   19.153    6.602
  72.20   23.807   23.889   23.940    1.976   -1.563    4.807    1.976   -1.563   -7.513    9.497   -3.088   14.726    6.248
  72.30   23.943   24.040   24.163    2.150   -2.440    4.943    2.150   -2.440  -12.064   10.630   -5.248   17.509    8.457
  72.40   23.600   23.681   24.254    1.951   -5.242    4.600    1.951   -5.242  -24.115    8.974  -10.228   26.224   13.844
  72.50   24.630   24.645   25.253    0.867   -5.510    5.630    0.867   -5.510  -31.020    4.881   -4.777   31.403   15.881
  72.60   25.196   25.203   25.721    0.609   -5.136    6.196    0.609   -5.136  -31.823    3.773   -3.127   32.570   16.099
  72.70   24.759   24.769   25.228    0.692   -4.792    5.759    0.692   -4.792  -27.597    3.984   -3.315   28.305   14.040
  72.80   24.004   24.056   24.525    1.586   -4.772    5.004    1.586   -4.772  -23.881    7.936   -7.568   25.165   13.139
  72.90   24.270   24.371   24.780    2.213   -4.482    5.270    2.213   -4.482  -23.623   11.664   -9.921   26.383   14.076
  73.00   23.966   23.978   24.283    0.740   -3.836    4.966    0.740   -3.836  -19.051    3.677   -2.840   19.964    9.805
  73.10   23.733   23.777   24.037    1.440   -3.528    4.733    1.440   -3.528  -16.699    6.815   -5.080   18.461    9.369
  73.20   24.543   24.593   24.743    1.555   -2.727    5.543    1.555   -2.727  -15.117    8.617   -4.239   20.291    8.955
  73.30   24.073   24.093   24.174    0.981   -1.980    5.073    0.981   -1.980  -10.045    4.978   -1.943   15.308    5.689
  73.40   23.913   23.914   23.920   -0.290   -0.512    4.913   -0.290   -0.512   -2.516   -1.426    0.149   12.240    1.448
  73.50   23.201   23.201   23.211   -0.102   -0.698    4.201   -0.102   -0.698   -2.932   -0.430    0.071    9.071    1.482
  73.60   23.764   23.764   23.794   -0.143   -1.185    4.764   -0.143   -1.185   -5.647   -0.682    0.170   12.061    2.845
  73.70   22.553   22.553   22.605    0.116   -1.535    3.553    0.116   -1.535   -5.453    0.412   -0.178    7.495    2.736
  73.80   20.910   20.910   21.006    0.154   -1.998    1.910    0.154   -1.998   -3.816    0.295   -0.308    3.832    1.920
  73.90   21.014   21.107   21.239    1.979   -2.369    2.014    1.979   -2.369   -4.771    3.985   -4.689    6.792    3.893
  74.00   20.740   20.755   20.888    0.800   -2.350    1.740    0.800   -2.350   -4.088    1.391   -1.880    4.595    2.355
  74.10   20.826   20.900   20.909    1.761   -0.606    1.826    1.761   -0.606   -1.107    3.215   -1.067    3.401    1.782
  74.20   22.272   22.302   22.331    1.150   -1.141    3.272    1.150   -1.141   -3.733    3.762   -1.312    6.665    2.730
  74.30   22.938   23.066   23.112    2.421   -1.464    3.938    2.421   -1.464   -5.767    9.536   -3.546   11.759    5.848
  74.40   22.534   22.838   22.923    3.712   -1.969    3.534    3.712   -1.969   -6.959   13.119   -7.309   15.073    8.276
  74.50   21.082   21.326   21.337    3.217   -0.705    2.082    3.217   -0.705   -1.467    6.697   -2.267    7.590    3.611
  74.60   21.352   21.549   21.565    2.907   -0.825    2.352    2.907   -0.825   -1.940    6.837   -2.398    7.331    3.750
  74.70   22.066   22.208   22.301    2.507   -2.040    3.066    2.507   -2.040   -6.254    7.687   -5.116    9.924    5.576
  74.80   22.656   22.740   22.839    1.959   -2.122    3.656    1.959   -2.122   -7.756    7.160   -4.155   10.850    5.672
  74.90   22.943   23.136   23.268    2.982   -2.470    3.943    2.982   -2.470   -9.741   11.757   -7.366   15.271    8.476
  75.00   23.093   23.286   23.361    2.991   -1.871    4.093    2.991   -1.871   -7.658   12.243   -5.595   14.601    7.743
  75.10   21.884   22.031   22.169    2.534   -2.473    2.884    2.534   -2.473   -7.134    7.308   -6.266   10.428    5.991
  75.20   20.654   20.950   21.000    3.509   -1.452    1.654    3.509   -1.452   -2.400    5.803   -5.093    8.577    4.043
  75.30   21.460   21.719   21.719    3.344   -0.038    2.460    3.344   -0.038   -0.094    8.225   -0.128    8.616    4.113
  75.40   21.875   22.084   22.099    3.032   -0.805    2.875    3.032   -0.805   -2.315    8.718   -2.441    9.054    4.672
  75.50   21.899   21.921   21.951    0.973   -1.144    2.899    0.973   -1.144   -3.317    2.822   -1.114    5.331    2.248
  75.60   21.919   21.941   21.941    0.962   -0.187    2.919    0.962   -0.187   -0.546    2.808   -0.180    4.742    1.433
  75.70   23.530   23.532   23.563    0.343    1.209    4.530    0.343    1.209    5.475    1.552    0.414   11.048    2.853
  75.80   23.516   23.520   23.521    0.417   -0.200    4.516    0.417   -0.200   -0.905    1.882   -0.084   10.306    1.045
  75.90   24.524   24.525   24.558    0.265    1.257    5.524    0.265    1.257    6.946    1.465    0.333   16.083    3.553
  76.00   25.104   25.146   25.176   -1.462    1.228    6.104   -1.462    1.228    7.498   -8.921   -1.795   20.451    5.895
  76.10   24.748   24.759   24.827   -0.747    1.825    5.748   -0.747    1.825   10.491   -4.296   -1.364   18.465    5.709
  76.20   24.226   24.246   24.375   -0.975    2.504    5.226   -0.975    2.504   13.088   -5.097   -2.443   17.267    7.128
  76.30   23.678   23.681   23.728   -0.332    1.500    4.678   -0.332    1.500    7.020   -1.555   -0.499   12.124    3.604
  76.40   23.850   23.863   23.940    0.775    1.923    4.850    0.775    1.923    9.328    3.761    1.491   13.912    5.084
  76.50   24.037   24.074   24.238   -1.332    2.818    5.037   -1.332    2.818   14.194   -6.709   -3.754   17.542    8.071
  76.60   24.752   24.809   24.918   -1.678    2.327    5.752   -1.678    2.327   13.384   -9.652   -3.904   20.660    8.478
  76.70   25.544   25.551   25.584   -0.588    1.301    6.544   -0.588    1.301    8.511   -3.847   -0.764   22.430    4.685
  76.80   26.131   26.136   26.153   -0.521    0.954    7.131   -0.521    0.954    6.801   -3.716   -0.497   26.015    3.883
  76.90   25.454   25.458   25.467   -0.404    0.707    6.454   -0.404    0.707    4.561   -2.605   -0.285   21.161    2.630
  77.00   26.537   26.572   26.577   -1.350    0.531    7.537   -1.350    0.531    4.004  -10.175   -0.717   29.458    5.479
  77.10   25.449   25.496   25.534   -1.544    1.396    6.449   -1.544    1.396    9.003   -9.959   -2.156   22.964    6.799
  77.20   25.320   25.402   25.444   -2.042    1.451    6.320   -2.042    1.451    9.168  -12.908   -2.963   23.109    8.053
  77.30   25.440   25.481   25.491   -1.449    0.708    6.440   -1.449    0.708    4.560   -9.333   -1.026   22.035    5.219
  77.40   25.467   25.469   25.514   -0.340    1.500    6.467   -0.340    1.500    9.701   -2.200   -0.510   22.095    4.980
  77.50   24.855   24.872   24.921   -0.926    1.563    5.855   -0.926    1.563    9.151   -5.419   -1.447   18.789    5.367
  77.60   25.225   25.303   25.348   -1.985    1.506    6.225   -1.985    1.506    9.378  -12.355   -2.990   22.479    7.898
  77.70   25.879   25.914   25.934   -1.338    1.015    6.879   -1.338    1.015    6.983   -9.203   -1.358   25.072    5.816
  77.80   24.156   24.176   24.259    1.004    1.994    5.156    1.004    1.994   10.280    5.178    2.003   15.782    5.842
  77.90   23.558   23.564   23.612    0.540   -1.504    4.558    0.540   -1.504   -6.855    2.459   -0.812   11.663    3.664
  78.00   24.833   24.852   24.868    0.981   -0.898    5.833    0.981   -0.898   -5.238    5.720   -0.881   17.894    3.903
  78.10   24.793   24.793   24.803   -0.059   -0.688    5.793   -0.059   -0.688   -3.984   -0.339    0.040   17.018    1.999
  78.20   24.705   24.719   24.816    0.827   -2.194    5.705    0.827   -2.194  -12.518    4.720   -1.815   19.024    6.751
  78.30   25.115   25.117   25.152    0.271   -1.338    6.115    0.271   -1.338   -8.182    1.657   -0.363   19.629    4.178
  78.40   24.597   24.633   24.662    1.336   -1.188    5.597    1.336   -1.188   -6.649    7.476   -1.587   17.260    5.065
  78.50   24.974   24.978   25.039    0.483   -1.739    5.974    0.483   -1.739  -10.386    2.883   -0.839   19.469    5.405
  78.60   24.968   25.033   25.040    1.804   -0.595    5.968    1.804   -0.595   -3.553   10.763   -1.074   19.611    5.693
  78.70   23.910   23.966   23.967    1.642    0.167    4.910    1.642    0.167    0.821    8.062    0.275   13.417    4.054
  78.80   23.355   23.360   23.368    0.488    0.602    4.355    0.488    0.602    2.620    2.126    0.294    9.783    1.693
  78.90   22.735   22.753   22.753    0.908   -0.025    3.735    0.908   -0.025   -0.093    3.392   -0.023    7.389    1.697
  79.00   22.434   22.437   22.452   -0.418   -0.803    3.434   -0.418   -0.803   -2.759   -1.435    0.336    6.305    1.564
  79.10   23.471   23.483   23.503    0.750    0.963    4.471    0.750    0.963    4.307    3.353    0.722   10.741    2.753
  79.20   23.198   23.200   23.204    0.305    0.469    4.198    0.305    0.469    1.969    1.282    0.143    8.966    1.177
  79.30   21.662   21.676   21.677    0.789   -0.107    2.662    0.789   -0.107   -0.285    2.101   -0.085    3.860    1.061
  79.40   22.379   22.380   22.389    0.272    0.635    3.379    0.272    0.635    2.144    0.919    0.173    5.946    1.170
  79.50   21.527   21.527   21.553    0.049    1.047    2.527    0.049    1.047    2.645    0.124    0.051    3.743    1.324
  79.60   21.113   21.172   21.212    1.574    1.309    2.113    1.574    1.309    2.766    3.327    2.060    4.329    2.396
  79.70   21.688   21.715   21.771    1.088    1.565    2.688    1.088    1.565    4.207    2.923    1.702    5.428    2.699
  79.80   20.581   20.601   20.616    0.922    0.766    1.581    0.922    0.766    1.211    1.458    0.706    1.968    1.011
  79.90   21.093   21.094   21.095   -0.102    0.262    2.093   -0.102    0.262    0.548   -0.214   -0.027    2.231    0.294
  80.00   22.343   22.349   22.367    0.527    0.900    3.343    0.527    0.900    3.007    1.763    0.474    6.131    1.759
  80.10   23.737   23.746   23.746    0.644    0.012    4.737    0.644    0.012    0.056    3.050    0.008   11.428    1.525
  80.20   23.464   23.465   23.466    0.135   -0.297    4.464    0.135   -0.297   -1.326    0.604   -0.040   10.018    0.729
  80.30   22.835   22.881   22.882    1.461   -0.135    3.835    1.461   -0.135   -0.518    5.604   -0.197    8.430    2.816
  80.40   22.944   22.944   22.945   -0.099   -0.180    3.944   -0.099   -0.180   -0.711   -0.390    0.018    7.797    0.406
  80.50   22.678   22.761   22.762   -1.944    0.229    3.678   -1.944    0.229    0.843   -7.149   -0.445    8.679    3.606
  80.60   21.639   21.654   21.666   -0.799    0.711    2.639   -0.799    0.711    1.876   -2.108   -0.568    4.055    1.439
  80.70   22.371   22.374   22.376    0.349    0.252    3.371    0.349    0.252    0.849    1.177    0.088    5.776    0.727
  80.80   21.761   21.761   21.763   -0.186    0.241    2.761   -0.186    0.241    0.666   -0.513   -0.045    3.857    0.421
  80.90   22.060   22.081   22.082   -0.946   -0.290    3.060   -0.946   -0.290   -0.887   -2.895    0.274    5.172    1.520
  81.00   21.633   21.636   21.637   -0.363   -0.177    2.633   -0.363   -0.177   -0.465   -0.957    0.064    3.549    0.533
  81.10   21.508   21.568   21.570   -1.609    0.271    2.508   -1.609    0.271    0.681   -4.034   -0.437    4.476    2.057
  81.20   22.982   23.021   23.035   -1.344    0.789    3.982   -1.344    0.789    3.143   -5.350   -1.060    9.143    3.147
  81.30   21.851   21.865   21.871   -0.800   -0.520    2.851   -0.800   -0.520   -1.482   -2.280    0.416    4.518    1.375
  81.40   22.421   22.502   22.502   -1.900   -0.088    3.421   -1.900   -0.088   -0.302   -6.502    0.168    7.663    3.256
  81.50   22.335   22.388   22.389   -1.540    0.150    3.335   -1.540    0.150    0.501   -5.137   -0.231    6.760    2.583
  81.60   21.313   21.343   21.359   -1.123    0.827    2.313   -1.123    0.827    1.913   -2.598   -0.929    3.648    1.678
  81.70   21.732   21.791   21.811   -1.600    0.922    2.732   -1.600    0.922    2.521   -4.372   -1.476    5.438    2.629
  81.80   21.706   21.717   21.724   -0.697   -0.534    2.706   -0.697   -0.534   -1.444   -1.886    0.372    4.046    1.202
  81.90   21.635   21.639   21.643    0.455    0.402    2.635    0.455    0.402    1.058    1.199    0.183    3.655    0.805
  82.00   21.689   21.689   21.726    0.013    1.259    2.689    0.013    1.259    3.387    0.034    0.016    4.410    1.694
  82.10   22.730   22.730   22.811   -0.125    1.916    3.730   -0.125    1.916    7.145   -0.468   -0.240    8.798    3.582
  82.20   21.544   21.547   21.573   -0.346    1.054    2.544   -0.346    1.054    2.680   -0.879   -0.364    3.851    1.422
  82.30   21.444   21.448   21.450    0.391    0.307    2.444    0.391    0.307    0.751    0.957    0.120    3.111    0.611
  82.40   21.253   21.256   21.292    0.375    1.221    2.253    0.375    1.221    2.752    0.845    0.458    3.354    1.457
  82.50   22.240   22.242   22.257   -0.245    0.818    3.240   -0.245    0.818    2.650   -0.794   -0.200    5.614    1.387
  82.60   22.473   22.523   22.552   -1.495    1.145    3.473   -1.495    1.145    3.976   -5.193   -1.711    7.805    3.380
  82.70   22.263   22.303   22.375   -1.334    1.795    3.263   -1.334    1.795    5.856   -4.354   -2.395    7.824    3.840
  82.80   21.463   21.463   21.558   -0.041    2.023    2.463   -0.041    2.023    4.982   -0.102   -0.083    5.080    2.492
  82.90   21.203   21.203   21.300   -0.111    2.026    2.203   -0.111    2.026    4.462   -0.244   -0.225    4.484    2.237
  83.00   21.478   21.581   21.588   -2.109    0.536    2.478   -2.109    0.536    1.329   -5.225   -1.131    5.437    2.754
  83.10   20.316   20.374   20.375   -1.542    0.155    1.316   -1.542    0.155    0.204   -2.029   -0.239    2.067    1.027
  83.20   20.402   20.456   20.456   -1.492    0.022    1.402   -1.492    0.022    0.031   -2.092   -0.034    2.096    1.046
  83.30   21.981   22.151   22.156   -2.742    0.492    2.981   -2.742    0.492    1.467   -8.172   -1.349    8.322    4.206
  83.40   22.481   22.653   22.668   -2.782    0.829    3.481   -2.782    0.829    2.886   -9.683   -2.306   10.272    5.182
  83.50   22.101   22.556   22.598   -4.508    1.371    3.101   -4.508    1.371    4.253  -13.981   -6.181   15.911    7.934
  83.60   22.552   23.021   23.028   -4.623    0.565    3.552   -4.623    0.565    2.007  -16.420   -2.612   17.152    8.373
  83.70   22.330   22.912   22.913   -5.132   -0.156    3.330   -5.132   -0.156   -0.518  -17.089    0.798   18.724    8.558
  83.80   20.975   21.447   21.463   -4.475   -0.829    1.975   -4.475   -0.829   -1.637   -8.839    3.710   12.307    4.862
  83.90   21.993   22.471   22.478   -4.609   -0.555    2.993   -4.609   -0.555   -1.662  -13.795    2.560   15.256    7.064
  84.00   21.672   22.230   22.261   -4.950   -1.180    2.672   -4.950   -1.180   -3.151  -13.226    5.840   16.518    7.398
  84.10   21.001   21.736   21.760   -5.605   -1.019    2.001   -5.605   -1.019   -2.040  -11.218    5.713   18.229    6.377
  84.20   20.940   21.784   21.854   -6.005   -1.742    1.940   -6.005   -1.742   -3.380  -11.652   10.459   21.428    8.009
  84.30   20.069   20.593   20.746   -4.616   -2.514    1.069   -4.616   -2.514   -2.688   -4.935   11.604   14.384    6.447
  84.40   20.603   20.776   20.929   -2.677   -2.532    1.603   -2.677   -2.532   -4.058   -4.289    6.779    8.073    4.495
  84.50   19.781   20.012   20.137   -3.032   -2.245    0.781   -3.032   -2.245   -1.752   -2.367    6.807    7.421    3.708
  84.60   20.610   20.742   20.790   -2.336   -1.405    1.610   -2.336   -1.405   -2.262   -3.761    3.282    5.012    2.740
  84.70   20.195   20.297   20.330   -2.031   -1.146    1.195   -2.031   -1.146   -1.370   -2.428    2.328    3.435    1.816
  84.80   19.635   19.711   19.734   -1.729   -0.946    0.635   -1.729   -0.946   -0.601   -1.099    1.635    2.144    1.030
  84.90   19.160   19.250   19.271   -1.858   -0.891    0.160   -1.858   -0.891   -0.143   -0.298    1.657    2.137    0.845
  85.00   19.182   19.248   19.341   -1.584   -1.899    0.182   -1.584   -1.899   -0.346   -0.289    3.009    3.075    1.521
  85.10   18.556   18.698   18.906   -2.298   -2.800   -0.444   -2.298   -2.800    1.244    1.021    6.435    6.660    3.317
  85.20   18.788   18.955   19.028   -2.506   -1.671   -0.212   -2.506   -1.671    0.354    0.530    4.187    4.558    2.118
  85.30   17.175   17.442   17.599   -3.041   -2.345   -1.825   -3.041   -2.345    4.280    5.550    7.132    9.040    5.000
  85.40   16.914   17.118   17.172   -2.633   -1.361   -2.086   -2.633   -1.361    2.839    5.492    3.584    6.568    3.573
  85.50   16.715   16.747   16.750   -1.029    0.343   -2.285   -1.029    0.343   -0.783    2.351   -0.352    3.198    1.251
  85.60   18.085   18.154   18.155   -1.580    0.198   -0.915   -1.580    0.198   -0.181    1.446   -0.313    1.687    0.745
  85.70   18.731   18.760   18.779   -1.045    0.842   -0.269   -1.045    0.842   -0.226    0.281   -0.880    0.937    0.475
  85.80   20.368   20.368   20.368   -0.059    0.058    1.368   -0.059    0.058    0.079   -0.081   -0.003    0.939    0.057
  85.90   18.556   18.603   18.613   -1.324   -0.601   -0.444   -1.324   -0.601    0.267    0.588    0.796    1.156    0.513
  86.00   18.727   18.851   18.856   -2.160    0.420   -0.273   -2.160    0.420   -0.115    0.590   -0.907    2.459    0.544
  86.10   19.732   19.853   19.853   -2.182   -0.094    0.732   -2.182   -0.094   -0.069   -1.598    0.205    2.654    0.806
  86.20   20.128   20.284   20.297   -2.509   -0.738    1.128   -2.509   -0.738   -0.832   -2.830    1.851    4.055    1.741
  86.30   20.183   20.296   20.296   -2.141    0.056    1.183   -2.141    0.056    0.066   -2.532   -0.119    2.993    1.268
  86.40   19.165   19.246   19.248   -1.767    0.212    0.165   -1.767    0.212    0.035   -0.292   -0.375    1.597    0.238
  86.50   18.615   18.712   18.745   -1.898    1.113   -0.385   -1.898    1.113   -0.428    0.731   -2.113    2.495    1.138
  86.60   18.921   19.049   19.133   -2.202    1.799   -0.079   -2.202    1.799   -0.142    0.174   -3.962    4.046    1.984
  86.70   19.360   19.483   19.613   -2.186    2.256    0.360   -2.186    2.256    0.812   -0.787   -4.930    4.998    2.529
  86.80   19.987   20.061   20.200   -1.717    2.364    0.987   -1.717    2.364    2.334   -1.695   -4.058    4.754    2.489
  86.90   20.173   20.233   20.283   -1.546    1.423    1.173   -1.546    1.423    1.669   -1.814   -2.200    2.896    1.652
  87.00   20.366   20.368   20.524   -0.262    2.527    1.366   -0.262    2.527    3.452   -0.357   -0.661    4.160    1.766
  87.10   20.255   20.263   20.348   -0.587    1.852    1.255   -0.587    1.852    2.324   -0.737   -1.088    2.675    1.335
  87.20   18.253   18.299   18.389   -1.288    1.816   -0.747   -1.288    1.816   -1.355    0.962   -2.339    2.757    1.435
  87.30   18.080   18.090   18.155   -0.589    1.535   -0.920   -0.589    1.535   -1.411    0.542   -0.904    1.774    0.881
  87.40   18.745   18.822   18.835   -1.701    0.707   -0.255   -1.701    0.707   -0.180    0.433   -1.203    1.729    0.646
  87.50   18.354   18.489   18.537   -2.229    1.334   -0.646   -2.229    1.334   -0.862    1.440   -2.974    3.583    1.708
  87.60   17.821   17.863   17.923   -1.214    1.465   -1.179   -1.214    1.465   -1.727    1.431   -1.778    2.504    1.431
  87.70   18.030   18.109   18.110   -1.695    0.217   -0.970   -1.695    0.217   -0.210    1.645   -0.367    1.930    0.849
  87.80   18.510   18.638   18.640   -2.182   -0.211   -0.490   -2.182   -0.211    0.104    1.068    0.461    2.522    0.584
  87.90   17.755   17.837   17.840   -1.708   -0.293   -1.245   -1.708   -0.293    0.364    2.126    0.500    2.277    1.107
  88.00   16.539   16.787   16.802   -2.878    0.693   -2.461   -2.878    0.693   -1.704    7.082   -1.993    7.409    3.776
  88.10   18.126   18.292   18.309   -2.456    0.783   -0.874   -2.456    0.783   -0.685    2.146   -1.924    3.705    1.481
  88.20   17.821   17.990   18.025   -2.457    1.130   -1.179   -2.457    1.130   -1.332    2.895   -2.776    4.350    2.113
  88.30   17.915   18.129   18.133   -2.773    0.393   -1.085   -2.773    0.393   -0.427    3.008   -1.091    4.511    1.614
  88.40   18.298   18.521   18.526   -2.867    0.436   -0.702   -2.867    0.436   -0.306    2.014   -1.249    4.452    1.195
  88.50   17.880   18.186   18.190   -3.320    0.398   -1.120   -3.320    0.398   -0.446    3.719   -1.321    6.218    1.986
  88.60   17.770   17.969   18.040   -2.672    1.595   -1.230   -2.672    1.595   -1.963    3.287   -4.262    5.598    2.864
  88.70   16.348   16.508   16.518   -2.288    0.568   -2.652   -2.288    0.568   -1.506    6.068   -1.300    6.295    3.193
  88.80   16.039   16.165   16.205   -2.015    1.141   -2.961   -2.015    1.141   -3.377    5.967   -2.298    7.065    3.616
  88.90   16.674   16.840   16.947   -2.358    1.905   -2.326   -2.358    1.905   -4.431    5.486   -4.492    7.301    4.181
  89.00   15.957   15.970   16.053   -0.627    1.638   -3.043   -0.627    1.638   -4.985    1.909   -1.028    6.168    2.718
  89.10   16.015   16.046   16.383   -0.990    3.305   -2.985   -0.990    3.305   -9.863    2.954   -3.271   10.404    5.402
  89.20   16.628   16.664   16.807   -1.098    2.185   -2.372   -1.098    2.185   -5.184    2.605   -2.400    5.804    3.139
  89.30   16.918   16.956   17.067   -1.138    1.937   -2.082   -1.138    1.937   -4.033    2.369   -2.204    4.691    2.585
  89.40   17.772   17.806   17.945   -1.102    2.228   -1.228   -1.102    2.228   -2.735    1.353   -2.455    3.842    1.958
  89.50   15.920   15.967   16.056   -1.222    1.694   -3.080   -1.222    1.694   -5.219    3.764   -2.071    6.926    3.380
  89.60   15.167   15.187   15.536   -0.774    3.278   -3.833   -0.774    3.278  -12.563    2.966   -2.536   13.017    6.578
  89.70   15.261   15.348   15.618   -1.634    2.891   -3.739   -1.634    2.891  -10.812    6.111   -4.726   12.506    6.644
  89.80   15.229   15.299   15.627   -1.461    3.186   -3.771   -1.461    3.186  -12.013    5.509   -4.655   13.252    7.006
  89.90   15.560   15.567   15.822   -0.446    2.829   -3.440   -0.446    2.829   -9.732    1.533   -1.261   10.017    4.966
  90.00   15.034   15.037   15.469    0.300    3.633   -3.966    0.300    3.633  -14.408   -1.190    1.090   14.508    7.249
  90.10   15.177   15.191   15.385    0.642    2.438   -3.823    0.642    2.438   -9.320   -2.452    1.564   10.484    4.882
  90.20   15.646   15.736   15.889   -1.681    2.195   -3.354   -1.681    2.195   -7.361    5.636   -3.689    9.445    4.989
  90.30   16.626   16.728   16.826   -1.847    1.813   -2.374   -1.847    1.813   -4.305    4.385   -3.349    6.169    3.500
  90.40   16.478   16.570   16.702   -1.739    2.095   -2.522   -1.739    2.095   -5.283    4.386   -3.644    6.886    3.887
  90.50   17.986   17.992   18.205   -0.468    2.781   -1.014   -0.468    2.781   -2.821    0.474   -1.301    4.490    1.571
  90.60   16.831   16.834   17.114    0.350    3.079   -2.169    0.350    3.079   -6.678   -0.758    1.076    7.152    3.403
  90.70   15.182   15.187   15.387   -0.369    2.473   -3.818   -0.369    2.473   -9.443    1.410   -0.914   10.415    4.796
  90.80   15.867   15.869   16.105   -0.250    2.748   -3.133   -0.250    2.748   -8.611    0.783   -0.687    8.716    4.337
  90.90   16.887   16.962   17.200    1.593    2.852   -2.113    1.593    2.852   -6.025   -3.365    4.542    7.566    4.131
  91.00   16.646   16.661   16.769    0.703    1.902   -2.354    0.703    1.902   -4.477   -1.655    1.337    4.827    2.478
  91.10   16.359   16.374   16.414    0.700    1.140   -2.641    0.700    1.140   -3.010   -1.848    0.798    4.381    1.811
  91.20   15.750   15.767   15.799    0.733    0.994   -3.250    0.733    0.994   -3.230   -2.380    0.728    6.042    2.039
  91.30   17.076   17.089   17.123   -0.655    1.083   -1.924   -0.655    1.083   -2.083    1.259   -0.709    2.651    1.268
  91.40   16.495   16.495   16.561   -0.046    1.471   -2.505   -0.046    1.471   -3.685    0.116   -0.068    4.220    1.844
  91.50   16.080   16.080   16.149   -0.059    1.490   -2.920   -0.059    1.490   -4.350    0.173   -0.088    5.375    2.177
  91.60   16.754   16.786   16.893    1.044    1.900   -2.246    1.044    1.900   -4.268   -2.345    1.983    4.873    2.629
  91.70   17.020   17.063   17.113    1.216    1.307   -1.980    1.216    1.307   -2.588   -2.409    1.590    3.555    1.938
  91.80   18.082   18.097   18.266    0.716    2.482   -0.918    0.716    2.482   -2.278   -0.657    1.776    3.758    1.481
  91.90   18.250   18.250   18.453    0.058    2.727   -0.750    0.058    2.727   -2.045   -0.043    0.157    4.002    1.026
  92.00   18.973   18.975   19.102   -0.279    2.197   -0.027   -0.279    2.197   -0.058    0.007   -0.613    2.453    0.308
  92.10   18.681   18.681   18.689    0.049    0.534   -0.319    0.049    0.534   -0.170   -0.016    0.026    0.195    0.086
  92.20   17.341   17.342   17.354   -0.136    0.649   -1.659   -0.136    0.649   -1.077    0.226   -0.089    1.596    0.552
  92.30   16.577   16.622   16.648   -1.225    0.927   -2.423   -1.225    0.927   -2.245    2.968   -1.135    4.115    1.946
  92.40   17.262   17.386   17.393   -2.070    0.491   -1.738   -2.070    0.491   -0.854    3.598   -1.017    3.774    1.917
  92.50   16.817   16.877   16.892   -1.422   -0.716   -2.183   -1.422   -0.716    1.564    3.106    1.019    3.651    1.812
  92.60   16.136   16.178   16.187   -1.171   -0.522   -2.864   -1.171   -0.522    1.494    3.353    0.611    4.923    1.861
  92.70   15.430   15.538   15.575   -1.824   -1.074   -3.570   -1.824   -1.074    3.833    6.511    1.958    8.612    3.903
  92.80   15.643   15.844   15.880   -2.516   -1.074   -3.357   -2.516   -1.074    3.606    8.447    2.703    9.378    4.787
  92.90   15.022   15.220   15.229   -2.452   -0.507   -3.978   -2.452   -0.507    2.016    9.756    1.242   11.049    5.019
  93.00   13.930   13.973   14.128   -1.102   -2.085   -5.070   -1.102   -2.085   10.572    5.585    2.297   15.634    6.088
  93.10   13.346   13.351   13.408   -0.348   -1.231   -5.654   -0.348   -1.231    6.962    1.969    0.429   16.800    3.624
  93.20   14.836   14.842   14.842   -0.414   -0.070   -4.164   -0.414   -0.070    0.290    1.725    0.029    8.758    0.875
  93.30   15.208   15.215   15.216    0.451    0.163   -3.792    0.451    0.163   -0.617   -1.708    0.073    7.303    0.909
  93.40   15.554   15.599   15.601    1.180   -0.237   -3.446    1.180   -0.237    0.818   -4.066   -0.280    6.661    2.078
  93.50   15.036   15.063   15.063    0.899   -0.039   -3.964    0.899   -0.039    0.155   -3.562   -0.035    8.261    1.783
  93.60   15.580   15.581   15.583    0.193    0.241   -3.420    0.193    0.241   -0.824   -0.660    0.046    5.895    0.528
  93.70   16.695   16.725   16.750   -1.006   -0.908   -2.305   -1.006   -0.908    2.092    2.318    0.913    3.574    1.627
  93.80   16.242   16.535   16.541   -3.100   -0.468   -2.758   -3.100   -0.468    1.290    8.550    1.450    8.718    4.384
  93.90   16.685   16.866   16.896   -2.458   -1.020   -2.315   -2.458   -1.020    2.361    5.690    2.507    6.221    3.326
  94.00   17.185   17.445   17.526   -3.006   -1.679   -1.815   -3.006   -1.679    3.048    5.456    5.047    7.574    4.017
  94.10   18.041   18.308   18.453   -3.115   -2.308   -0.959   -3.115   -2.308    2.213    2.987    7.188    7.973    4.046
  94.20   18.376   18.550   18.564   -2.532   -0.723   -0.624   -2.532   -0.723    0.451    1.580    1.830    3.662    1.230
  94.30   17.968   18.045   18.047   -1.664    0.277   -1.032   -1.664    0.277   -0.286    1.717   -0.461    1.955    0.900
  94.40   17.296   17.558   17.569   -3.021   -0.622   -1.704   -3.021   -0.622    1.060    5.148    1.879    6.210    2.791
