
This hub-height turbulence-parameter file was generated by TurbSim (from OpenFAST-Unversioned from 08fffef240461a8334596179f1de462be43ad3e9) on 10-Oct-2023 at 13:29:57.

   Time      U       Uh       Ut        V        W        u'       v'       w'      u'w'     u'v'     v'w'     TKE      CTKE
 152.40    8.487    8.570    8.575   -1.194    0.289   -2.513   -1.194    0.289   -0.726    3.001   -0.345    3.913    1.553
 152.50    8.861    9.022    9.025   -1.697    0.238   -2.139   -1.697    0.238   -0.509    3.631   -0.404    3.757    1.844
 152.60    8.890    9.149    9.149   -2.159    0.033   -2.110   -2.159    0.033   -0.069    4.554   -0.071    4.556    2.278
 152.70    9.144    9.462    9.478   -2.431    0.550   -1.856   -2.431    0.550   -1.021    4.511   -1.337    4.828    2.407
 152.80    8.481    8.871    8.873   -2.601    0.177   -2.519   -2.601    0.177   -0.445    6.552   -0.460    6.571    3.291
 152.90    8.841    9.291    9.296   -2.856   -0.310   -2.159   -2.856   -0.310    0.669    6.166    0.885    6.457    3.132
 153.00    7.964    8.523    8.535   -3.037   -0.452   -3.036   -3.037   -0.452    1.373    9.219    1.373    9.321    4.710
 153.10    7.792    8.314    8.383   -2.900   -1.073   -3.208   -2.900   -1.073    3.444    9.304    3.113    9.927    5.199
 153.20    7.812    8.398    8.416   -3.081   -0.553   -3.188   -3.081   -0.553    1.763    9.820    1.704    9.979    5.061
 153.30    7.855    8.483    8.502   -3.203   -0.562   -3.145   -3.203   -0.562    1.769   10.072    1.801   10.232    5.192
 153.40    7.897    8.548    8.549   -3.271    0.162   -3.103   -3.271    0.162   -0.502   10.152   -0.529   10.179    5.089
 153.50    7.754    8.188    8.190   -2.630   -0.155   -3.246   -2.630   -0.155    0.504    8.536    0.409    8.737    4.280
 153.60    6.807    7.410    7.411   -2.927   -0.164   -4.193   -2.927   -0.164    0.689   12.272    0.481   13.087    6.150
 153.70    6.876    7.170    7.174   -2.034    0.220   -4.124   -2.034    0.220   -0.908    8.389   -0.448   10.598    4.225
 153.80    6.466    6.716    6.722   -1.813    0.283   -4.534   -1.813    0.283   -1.282    8.222   -0.513   11.961    4.168
 153.90    6.753    6.906    6.936   -1.446    0.643   -4.247   -1.446    0.643   -2.732    6.142   -0.930   10.272    3.393
 154.00    6.168    6.348    6.354   -1.502    0.268   -4.832   -1.502    0.268   -1.292    7.255   -0.402   12.835    3.690
 154.10    5.938    6.238    6.246   -1.912   -0.314   -5.062   -1.912   -0.314    1.589    9.680    0.600   14.691    4.914
 154.20    6.172    6.585    6.585   -2.297    0.031   -4.828   -2.297    0.031   -0.151   11.092   -0.072   14.296    5.546
 154.30    6.363    7.107    7.168   -3.166   -0.933   -4.637   -3.166   -0.933    4.328   14.678    2.955   16.196    7.793
 154.40    6.096    6.932    6.954   -3.298   -0.563   -4.904   -3.298   -0.563    2.763   16.174    1.859   17.621    8.257
 154.50    5.460    6.023    6.043   -2.542   -0.493   -5.540   -2.542   -0.493    2.732   14.084    1.254   18.699    7.201
 154.60    5.475    6.289    6.289   -3.093   -0.074   -5.525   -3.093   -0.074    0.409   17.088    0.229   20.046    8.547
 154.70    6.535    7.319    7.319   -3.295    0.032   -4.465   -3.295    0.032   -0.141   14.711   -0.104   15.397    7.356
 154.80    6.989    7.366    7.366   -2.325    0.095   -4.011   -2.325    0.095   -0.381    9.327   -0.221   10.753    4.669
 154.90    6.828    7.041    7.041   -1.718   -0.006   -4.172   -1.718   -0.006    0.024    7.169    0.010   10.179    3.584
 155.00    7.116    7.226    7.231   -1.256    0.256   -3.884   -1.256    0.256   -0.995    4.878   -0.322    8.364    2.494
 155.10    7.165    7.245    7.247   -1.074    0.141   -3.835   -1.074    0.141   -0.540    4.117   -0.151    7.938    2.077
 155.20    6.992    7.041    7.042   -0.833    0.144   -4.008   -0.833    0.144   -0.576    3.338   -0.120    8.391    1.695
 155.30    6.145    6.145    6.145   -0.021    0.027   -4.855   -0.021    0.027   -0.130    0.101   -0.001   11.788    0.082
 155.40    5.644    5.661    5.685   -0.439    0.522   -5.356   -0.439    0.522   -2.794    2.351   -0.229   14.573    1.829
 155.50    5.328    5.357    5.471   -0.551    1.114   -5.672   -0.551    1.114   -6.317    3.127   -0.614   16.856    3.538
 155.60    5.191    5.253    5.361   -0.801    1.075   -5.809   -0.801    1.075   -6.242    4.654   -0.861   17.770    3.917
 155.70    5.382    5.490    5.543   -1.084    0.764   -5.618   -1.084    0.764   -4.294    6.088   -0.828   16.662    3.748
 155.80    5.739    5.799    5.857   -0.826    0.827   -5.261   -0.826    0.827   -4.348    4.345   -0.683   14.519    3.092
 155.90    6.942    6.964    6.965    0.559    0.121   -4.058    0.559    0.121   -0.490   -2.269    0.067    8.398    1.161
 156.00    7.284    7.375    7.467    1.155    1.165   -3.716    1.155    1.165   -4.328   -4.293    1.345    8.249    3.121
 156.10    7.603    7.620    7.663    0.512    0.809   -3.397    0.512    0.809   -2.750   -1.739    0.414    6.228    1.640
 156.20    8.307    8.318    8.342    0.416    0.638   -2.693    0.416    0.638   -1.718   -1.120    0.265    3.916    1.034
 156.30    8.705    8.710    8.710    0.283    0.027   -2.295    0.283    0.027   -0.062   -0.650    0.008    2.673    0.327
 156.40    8.622    8.625    8.678    0.234   -0.957   -2.378    0.234   -0.957    2.275   -0.557   -0.224    3.313    1.177
 156.50    8.569    8.572    8.592    0.235   -0.581   -2.431    0.235   -0.581    1.412   -0.572   -0.137    3.151    0.765
 156.60    8.699    8.704    8.711    0.279   -0.355   -2.301    0.279   -0.355    0.818   -0.642   -0.099    2.749    0.522
 156.70    8.884    8.915    8.961   -0.750   -0.898   -2.116   -0.750   -0.898    1.900    1.587    0.673    2.924    1.283
 156.80    8.680    8.719    8.791   -0.825   -1.123   -2.320   -0.825   -1.123    2.605    1.914    0.926    3.662    1.681
 156.90    7.991    8.111    8.263   -1.391   -1.577   -3.009   -1.391   -1.577    4.746    4.185    2.194    6.738    3.348
 157.00    8.976    9.113    9.225   -1.572   -1.434   -2.024   -1.572   -1.434    2.901    3.180    2.253    4.310    2.429
 157.10    9.420    9.598    9.662   -1.840   -1.112   -1.580   -1.840   -1.112    1.757    2.906    2.046    3.558    1.982
 157.20    9.442    9.548    9.648   -1.418   -1.383   -1.558   -1.418   -1.383    2.154    2.209    1.961    3.175    1.828
 157.30    8.302    8.418    8.571   -1.390   -1.612   -2.698   -1.390   -1.612    4.348    3.748    2.240    5.903    3.081
 157.40    8.196    8.385    8.566   -1.768   -1.752   -2.804   -1.768   -1.752    4.911    4.958    3.098    7.028    3.818
 157.50    9.103    9.186    9.289   -1.237   -1.381   -1.897   -1.237   -1.381    2.620    2.348    1.709    3.519    1.956
 157.60    9.267    9.357    9.497   -1.291   -1.624   -1.733   -1.291   -1.624    2.814    2.237    2.098    3.654    2.081
 157.70    9.313    9.411    9.526   -1.361   -1.470   -1.687   -1.361   -1.470    2.480    2.296    2.000    3.429    1.964
 157.80    9.449    9.488    9.619   -0.865   -1.582   -1.551   -0.865   -1.582    2.455    1.343    1.370    2.830    1.558
 157.90   10.032   10.282   10.342   -2.256   -1.112   -0.968   -2.256   -1.112    1.077    2.184    2.509    3.632    1.748
 158.00    9.573    9.819    9.891   -2.185   -1.194   -1.427   -2.185   -1.194    1.704    3.118    2.609    4.118    2.204
 158.10    9.895   10.039   10.039   -1.693   -0.073   -1.105   -1.693   -0.073    0.080    1.870    0.123    2.046    0.938
 158.20    9.354    9.479    9.489   -1.535   -0.435   -1.646   -1.535   -0.435    0.717    2.528    0.668    2.628    1.355
 158.30    9.266    9.477    9.531   -1.990   -1.009   -1.734   -1.990   -1.009    1.751    3.451    2.009    3.993    2.180
 158.40    8.653    8.850    8.924   -1.856   -1.150   -2.347   -1.856   -1.150    2.699    4.357    2.134    5.139    2.776
 158.50    8.340    8.485    8.496   -1.561   -0.426   -2.660   -1.561   -0.426    1.134    4.151    0.665    4.846    2.177
 158.60    7.795    7.886    7.945   -1.193   -0.962   -3.205   -1.193   -0.962    3.083    3.825    1.148    6.310    2.522
 158.70    7.217    7.527    7.532   -2.139   -0.262   -3.783   -2.139   -0.262    0.992    8.091    0.561    9.477    4.085
 158.80    7.920    8.219    8.230   -2.196   -0.414   -3.080   -2.196   -0.414    1.276    6.765    0.910    7.241    3.472
 158.90    7.600    7.868    7.942   -2.035   -1.079   -3.400   -2.035   -1.079    3.670    6.920    2.197    8.433    4.067
 159.00    8.171    8.414    8.457   -2.009   -0.849   -2.829   -2.009   -0.849    2.401    5.685    1.705    6.381    3.201
 159.10    8.263    8.352    8.384   -1.212   -0.738   -2.737   -1.212   -0.738    2.020    3.316    0.894    4.752    1.992
 159.20    8.414    8.529    8.541   -1.392   -0.457   -2.586   -1.392   -0.457    1.183    3.599    0.637    4.416    1.921
 159.30    9.262    9.406    9.447   -1.641   -0.886   -1.738   -1.641   -0.886    1.540    2.853    1.454    3.250    1.777
 159.40   10.057   10.232   10.311   -1.884   -1.274   -0.943   -1.884   -1.274    1.201    1.776    2.399    3.030    1.609
 159.50   10.068   10.138   10.203   -1.188   -1.148   -0.932   -1.188   -1.148    1.069    1.107    1.363    1.799    1.028
 159.60    9.738    9.739    9.758    0.076   -0.608   -1.262    0.076   -0.608    0.767   -0.096   -0.046    0.983    0.387
 159.70   10.022   10.023   10.062    0.137   -0.876   -0.978    0.137   -0.876    0.856   -0.134   -0.120    0.871    0.438
 159.80    9.543    9.544    9.565   -0.099   -0.637   -1.457   -0.099   -0.637    0.928    0.144    0.063    1.269    0.471
 159.90   11.019   11.019   11.035   -0.001   -0.598    0.019   -0.001   -0.598   -0.011   -0.000    0.000    0.179    0.006
 160.00   10.746   10.747   10.754    0.124   -0.391   -0.254    0.124   -0.391    0.099   -0.031   -0.048    0.116    0.057
 160.10    9.806    9.821    9.822    0.537    0.087   -1.194    0.537    0.087   -0.104   -0.641    0.047    0.860    0.326
 160.20    8.527    8.529    8.529    0.179    0.036   -2.473    0.179    0.036   -0.090   -0.443    0.007    3.075    0.226
 160.30    9.191    9.193    9.201   -0.165    0.376   -1.809   -0.165    0.376   -0.680    0.299   -0.062    1.720    0.372
 160.40    9.196    9.200    9.201   -0.284    0.061   -1.804   -0.284    0.061   -0.110    0.512   -0.017    1.669    0.262
 160.50    8.951    8.961    8.961    0.438   -0.012   -2.049    0.438   -0.012    0.025   -0.898   -0.005    2.196    0.449
 160.60    8.620    8.621    8.625   -0.068   -0.291   -2.380   -0.068   -0.291    0.693    0.162    0.020    2.876    0.356
 160.70    9.461    9.485    9.485   -0.681    0.030   -1.539   -0.681    0.030   -0.046    1.048   -0.020    1.417    0.525
 160.80    9.998   10.015   10.016   -0.593   -0.072   -1.002   -0.593   -0.072    0.072    0.595    0.043    0.681    0.300
 160.90   10.536   10.545   10.545   -0.437   -0.030   -0.464   -0.437   -0.030    0.014    0.203    0.013    0.203    0.102
 161.00   10.692   10.705   10.706    0.530   -0.080   -0.308    0.530   -0.080    0.025   -0.163   -0.042    0.191    0.085
 161.10    9.827    9.904    9.905    1.237   -0.106   -1.173    1.237   -0.106    0.124   -1.451   -0.131    1.458    0.731
 161.20    9.751    9.766    9.767    0.532    0.154   -1.249    0.532    0.154   -0.192   -0.665    0.082    0.933    0.348
 161.30    9.691    9.708    9.716    0.576   -0.404   -1.309    0.576   -0.404    0.530   -0.754   -0.233    1.105    0.475
 161.40    9.986    9.987    9.988   -0.083    0.172   -1.014   -0.083    0.172   -0.174    0.085   -0.014    0.532    0.097
 161.50    9.700    9.704    9.709   -0.277   -0.323   -1.300   -0.277   -0.323    0.420    0.360    0.089    0.936    0.280
 161.60   10.132   10.132   10.196   -0.032   -1.147   -0.868   -0.032   -1.147    0.997    0.028    0.037    1.036    0.499
 161.70   10.647   10.685   10.707    0.898   -0.690   -0.353    0.898   -0.690    0.244   -0.317   -0.620    0.704    0.369
 161.80   10.419   10.456   10.508    0.881   -1.045   -0.581    0.881   -1.045    0.607   -0.512   -0.921    1.103    0.608
 161.90   11.039   11.087   11.237    1.029   -1.832    0.039    1.029   -1.832   -0.072    0.040   -1.885    2.209    0.944
 162.00   11.034   11.039   11.206    0.347   -1.927    0.034    0.347   -1.927   -0.065    0.012   -0.668    1.918    0.336
 162.10   10.300   10.342   10.594    0.930   -2.295   -0.700    0.930   -2.295    1.607   -0.651   -2.134    3.311    1.375
 162.20   10.329   10.366   10.488    0.882   -1.594   -0.671    0.882   -1.594    1.070   -0.592   -1.406    1.885    0.932
 162.30   10.210   10.289   10.510    1.273   -2.144   -0.790    1.273   -2.144    1.695   -1.007   -2.730    3.422    1.684
 162.40   11.161   11.179   11.337    0.630   -1.884    0.161    0.630   -1.884   -0.304    0.102   -1.186    1.986    0.615
 162.50   11.678   11.682   11.784    0.290   -1.546    0.678    0.290   -1.546   -1.048    0.197   -0.449    1.467    0.579
 162.60   11.250   11.267   11.465    0.613   -2.123    0.250    0.613   -2.123   -0.531    0.153   -1.302    2.473    0.707
 162.70   10.952   10.954   11.250    0.238   -2.564   -0.048    0.238   -2.564    0.124   -0.011   -0.609    3.316    0.311
 162.80   10.622   10.623   10.805   -0.142   -1.979   -0.378   -0.142   -1.979    0.748    0.054    0.280    2.039    0.400
 162.90   10.851   10.851   10.880   -0.042   -0.792   -0.149   -0.042   -0.792    0.118    0.006    0.033    0.326    0.062
 163.00   10.364   10.364   10.432   -0.111   -1.188   -0.636   -0.111   -1.188    0.756    0.070    0.131    0.914    0.385
 163.10   10.484   10.506   10.526    0.681   -0.648   -0.516    0.681   -0.648    0.335   -0.352   -0.441    0.575    0.328
 163.20   10.526   10.557   10.570    0.806   -0.522   -0.474    0.806   -0.522    0.247   -0.382   -0.421    0.574    0.310
 163.30   11.441   11.441   11.452    0.082   -0.497    0.441    0.082   -0.497   -0.219    0.036   -0.041    0.224    0.113
 163.40   11.431   11.435   11.445    0.305   -0.482    0.431    0.305   -0.482   -0.208    0.131   -0.147    0.255    0.143
 163.50   12.226   12.226   12.229   -0.067   -0.290    1.226   -0.067   -0.290   -0.356   -0.082    0.019    0.796    0.183
 163.60   12.241   12.258   12.263   -0.647   -0.335    1.241   -0.647   -0.335   -0.416   -0.803    0.216    1.035    0.465
 163.70   12.124   12.152   12.152   -0.819   -0.042    1.124   -0.819   -0.042   -0.047   -0.921    0.034    0.968    0.461
 163.80   12.305   12.358   12.359   -1.148    0.153    1.305   -1.148    0.153    0.199   -1.498   -0.175    1.522    0.760
 163.90   11.908   11.942   11.974   -0.895    0.880    0.908   -0.895    0.880    0.800   -0.813   -0.788    1.201    0.693
 164.00   11.065   11.065   11.079    0.134    0.540    0.065    0.134    0.540    0.035    0.009    0.072    0.157    0.040
 164.10   10.909   10.915   10.919    0.382    0.265   -0.091    0.382    0.265   -0.024   -0.035    0.101    0.112    0.055
 164.20   10.498   10.523   10.528    0.737    0.302   -0.502    0.737    0.302   -0.152   -0.370    0.223    0.444    0.229
 164.30   10.934   10.982   10.982    1.027   -0.001   -0.066    1.027   -0.001    0.000   -0.068   -0.001    0.529    0.034
 164.40   10.985   11.042   11.050    1.118   -0.402   -0.015    1.118   -0.402    0.006   -0.016   -0.449    0.706    0.225
 164.50   10.456   10.476   10.495    0.644   -0.621   -0.544    0.644   -0.621    0.338   -0.350   -0.400    0.548    0.315
 164.60   10.268   10.272   10.272    0.293    0.075   -0.732    0.293    0.075   -0.055   -0.215    0.022    0.314    0.111
 164.70    9.853    9.858    9.860    0.322    0.185   -1.147    0.322    0.185   -0.212   -0.369    0.060    0.727    0.215
 164.80    9.330    9.330    9.331   -0.070   -0.062   -1.670   -0.070   -0.062    0.104    0.117    0.004    1.398    0.078
 164.90   10.000   10.057   10.059   -1.076   -0.152   -1.000   -1.076   -0.152    0.152    1.076    0.164    1.090    0.549
 165.00    9.765    9.849    9.850   -1.282    0.166   -1.235   -1.282    0.166   -0.205    1.583   -0.213    1.597    0.805
 165.10   10.587   10.650   10.655   -1.157   -0.316   -0.413   -1.157   -0.316    0.131    0.478    0.366    0.805    0.308
 165.20   10.704   10.948   10.952   -2.298   -0.299   -0.296   -2.298   -0.299    0.089    0.680    0.688    2.729    0.486
 165.30   10.230   10.381   10.400   -1.762   -0.629   -0.770   -1.762   -0.629    0.484    1.356    1.108    2.046    0.908
 165.40   10.702   10.808   10.888   -1.506   -1.318   -0.298   -1.506   -1.318    0.392    0.448    1.984    2.046    1.036
 165.50   10.626   10.804   10.857   -1.953   -1.065   -0.374   -1.953   -1.065    0.398    0.730    2.079    2.543    1.120
 165.60   10.836   11.075   11.118   -2.289   -0.980   -0.164   -2.289   -0.980    0.161    0.376    2.243    3.114    1.140
 165.70   10.554   11.012   11.120   -3.142   -1.549   -0.446   -3.142   -1.549    0.691    1.402    4.868    6.236    2.557
 165.80   10.089   10.753   10.884   -3.721   -1.686   -0.911   -3.721   -1.686    1.537    3.392    6.273    8.760    3.647
 165.90   10.552   11.263   11.325   -3.940   -1.179   -0.448   -3.940   -1.179    0.529    1.767    4.646    8.558    2.499
 166.00   10.444   10.923   10.968   -3.201   -0.985   -0.556   -3.201   -0.985    0.548    1.780    3.153    5.762    1.831
 166.10   10.064   10.474   10.542   -2.901   -1.190   -0.936   -2.901   -1.190    1.113    2.714    3.453    5.354    2.265
 166.20    8.956    9.711    9.952   -3.752   -2.177   -2.044   -3.752   -2.177    4.449    7.668    8.169   11.498    6.028
 166.30    8.812    9.465    9.699   -3.455   -2.115   -2.188   -3.455   -2.115    4.627    7.558    7.307   10.598    5.743
 166.40    9.125    9.616    9.695   -3.034   -1.230   -1.875   -3.034   -1.230    2.306    5.687    3.732    7.115    3.591
 166.50    9.254    9.749    9.816   -3.068   -1.147   -1.746   -3.068   -1.147    2.002    5.358    3.518    6.888    3.357
 166.60    9.414    9.977   10.019   -3.304   -0.922   -1.586   -3.304   -0.922    1.463    5.241    3.047    7.142    3.118
 166.70    9.428    9.998   10.066   -3.328   -1.163   -1.572   -3.328   -1.163    1.828    5.230    3.871    7.448    3.379
 166.80    9.188    9.758    9.863   -3.288   -1.436   -1.812   -3.288   -1.436    2.602    5.958    4.722    8.079    4.018
 166.90    9.178    9.744    9.878   -3.274   -1.623   -1.822   -3.274   -1.623    2.957    5.966    5.313    8.337    4.259
 167.00    9.058    9.537    9.590   -2.983   -1.005   -1.942   -2.983   -1.005    1.952    5.792    2.999    6.840    3.404
 167.10    9.522    9.848    9.864   -2.516   -0.561   -1.478   -2.516   -0.561    0.830    3.720    1.412    4.415    2.032
 167.20   10.190   10.344   10.355   -1.781   -0.457   -0.810   -1.781   -0.457    0.370    1.443    0.813    2.018    0.848
 167.30    9.544    9.643    9.704   -1.376   -1.089   -1.456   -1.376   -1.089    1.585    2.003    1.498    2.598    1.480
 167.40    9.709    9.739    9.765   -0.764   -0.713   -1.291   -0.764   -0.713    0.921    0.987    0.545    1.380    0.728
 167.50    9.394    9.395    9.415    0.143   -0.613   -1.606    0.143   -0.613    0.985   -0.230   -0.088    1.487    0.507
 167.60   10.038   10.039   10.039    0.138    0.036   -0.962    0.138    0.036   -0.035   -0.132    0.005    0.472    0.069
 167.70    9.188    9.188    9.205   -0.077   -0.562   -1.812   -0.077   -0.562    1.019    0.139    0.043    1.803    0.515
 167.80    8.289    8.289    8.300    0.076   -0.419   -2.711    0.076   -0.419    1.135   -0.205   -0.032    3.765    0.577
 167.90    8.223    8.234    8.235   -0.436   -0.053   -2.777   -0.436   -0.053    0.147    1.211    0.023    3.953    0.610
 168.00    8.876    8.887    8.887    0.441   -0.054   -2.124    0.441   -0.054    0.114   -0.937   -0.024    2.354    0.472
 168.10    9.402    9.404    9.411    0.183   -0.367   -1.598    0.183   -0.367    0.586   -0.293   -0.067    1.360    0.329
 168.20    9.785    9.862    9.866    1.229   -0.256   -1.215    1.229   -0.256    0.311   -1.493   -0.314    1.526    0.779
 168.30    9.140    9.292    9.294    1.677    0.177   -1.860    1.677    0.177   -0.330   -3.120    0.297    3.152    1.576
 168.40    8.772    8.774    8.774    0.174    0.044   -2.228    0.174    0.044   -0.098   -0.388    0.008    2.497    0.200
 168.50    8.046    8.047    8.052   -0.169   -0.277   -2.954   -0.169   -0.277    0.818    0.499    0.047    4.417    0.480
 168.60    9.379    9.379    9.384   -0.037   -0.308   -1.621   -0.037   -0.308    0.499    0.061    0.011    1.362    0.251
 168.70    9.495    9.524    9.546   -0.742   -0.637   -1.505   -0.742   -0.637    0.958    1.117    0.472    1.610    0.773
 168.80    9.509    9.518    9.635   -0.427   -1.495   -1.491   -0.427   -1.495    2.229    0.636    0.638    2.320    1.202
 168.90    9.727    9.727    9.793    0.047   -1.135   -1.273    0.047   -1.135    1.445   -0.060   -0.053    1.456    0.724
 169.00    9.284    9.290    9.390    0.347   -1.365   -1.716    0.347   -1.365    2.342   -0.595   -0.473    2.464    1.231
 169.10    9.607    9.607    9.774   -0.068   -1.798   -1.393   -0.068   -1.798    2.505    0.095    0.122    2.589    1.255
 169.20    9.418    9.425    9.488   -0.357   -1.094   -1.582   -0.357   -1.094    1.730    0.564    0.390    1.913    0.931
 169.30    9.672    9.672    9.724   -0.022   -1.003   -1.328   -0.022   -1.003    1.332    0.029    0.022    1.385    0.666
 169.40    9.546    9.555    9.641   -0.409   -1.285   -1.454   -0.409   -1.285    1.869    0.595    0.526    1.967    1.015
 169.50    8.859    8.871    8.894   -0.461   -0.629   -2.141   -0.461   -0.629    1.346    0.986    0.290    2.595    0.847
 169.60    8.956    9.039    9.045   -1.223   -0.336   -2.044   -1.223   -0.336    0.687    2.500    0.411    2.894    1.312
 169.70    9.546    9.619    9.619   -1.180    0.024   -1.454   -1.180    0.024   -0.034    1.715   -0.028    1.753    0.858
 169.80    9.407    9.429    9.454   -0.648   -0.687   -1.593   -0.648   -0.687    1.094    1.032    0.445    1.715    0.784
 169.90    9.500    9.566    9.567   -1.116   -0.174   -1.500   -1.116   -0.174    0.261    1.673    0.194    1.762    0.852
 170.00    9.008    9.026    9.101   -0.562   -1.170   -1.992   -0.562   -1.170    2.330    1.120    0.658    2.826    1.334
 170.10    8.918    8.918    9.059   -0.014   -1.593   -2.082   -0.014   -1.593    3.316    0.030    0.023    3.436    1.658
 170.20    9.101    9.102    9.346   -0.115   -2.122   -1.899   -0.115   -2.122    4.029    0.219    0.245    4.061    2.021
 170.30    9.167    9.170    9.351    0.249   -1.829   -1.833    0.249   -1.829    3.353   -0.457   -0.456    3.384    1.707
 170.40    8.869    8.888    9.006    0.569   -1.456   -2.131    0.569   -1.456    3.102   -1.213   -0.828    3.492    1.716
 170.50    9.183    9.189    9.378    0.315   -1.873   -1.817    0.315   -1.873    3.403   -0.572   -0.590    3.454    1.750
 170.60    9.231    9.242    9.522   -0.450   -2.294   -1.769   -0.450   -2.294    4.059    0.796    1.031    4.298    2.132
 170.70    8.825    8.829    9.092   -0.274   -2.170   -2.175   -0.274   -2.170    4.719    0.596    0.594    4.757    2.397
 170.80    8.652    8.672    8.923    0.601   -2.100   -2.348    0.601   -2.100    4.931   -1.412   -1.262    5.143    2.641
 170.90    8.455    8.523    8.692    1.080   -1.703   -2.545    1.080   -1.703    4.336   -2.749   -1.840    5.274    2.727
 171.00    7.956    7.957    8.173    0.110   -1.867   -3.044    0.110   -1.867    5.685   -0.336   -0.206    6.383    2.849
 171.10    7.790    7.794    7.988    0.223   -1.751   -3.210    0.223   -1.751    5.619   -0.715   -0.390    6.708    2.839
 171.20    8.583    8.596    8.827    0.488   -2.005   -2.417    0.488   -2.005    4.847   -1.181   -0.979    5.051    2.542
 171.30    8.849    8.897    9.039    0.921   -1.596   -2.151    0.921   -1.596    3.432   -1.982   -1.471    4.010    2.114
 171.40    9.144    9.198    9.283    1.000   -1.247   -1.856    1.000   -1.247    2.315   -1.856   -1.247    3.000    1.609
 171.50    8.377    8.403    8.567    0.665   -1.665   -2.623    0.665   -1.665    4.367   -1.743   -1.106    5.047    2.415
 171.60    8.744    8.750    8.858    0.339   -1.381   -2.256    0.339   -1.381    3.115   -0.765   -0.468    3.556    1.621
 171.70    8.305    8.319    8.458   -0.475   -1.527   -2.695   -0.475   -1.527    4.114    1.281    0.725    4.909    2.185
 171.80    8.459    8.462    8.558   -0.220   -1.278   -2.541   -0.220   -1.278    3.247    0.558    0.281    4.068    1.653
 171.90    9.024    9.024    9.144    0.023   -1.475   -1.976    0.023   -1.475    2.915   -0.046   -0.035    3.041    1.458
 172.00    9.138    9.163    9.257   -0.674   -1.316   -1.862   -0.674   -1.316    2.449    1.255    0.887    2.825    1.446
 172.10    9.466    9.503    9.621   -0.834   -1.504   -1.534   -0.834   -1.504    2.307    1.280    1.255    2.656    1.461
 172.20    9.121    9.151    9.268   -0.741   -1.473   -1.879   -0.741   -1.473    2.768    1.393    1.092    3.126    1.643
 172.30    9.774    9.842    9.856   -1.158   -0.528   -1.226   -1.158   -0.528    0.647    1.420    0.611    1.562    0.838
 172.40   10.384   10.539   10.586   -1.800   -0.995   -0.616   -1.800   -0.995    0.613    1.109    1.791    2.305    1.097
 172.50    9.867   10.058   10.059   -1.950   -0.121   -1.133   -1.950   -0.121    0.137    2.209    0.235    2.550    1.113
 172.60    9.613   10.059   10.062   -2.962    0.220   -1.387   -2.962    0.220   -0.305    4.107   -0.652    5.372    2.085
 172.70    9.822   10.121   10.136   -2.442   -0.543   -1.178   -2.442   -0.543    0.639    2.876    1.326    3.823    1.615
 172.80    9.430    9.600    9.602   -1.798    0.214   -1.570   -1.798    0.214   -0.336    2.823   -0.384    2.871    1.434
 172.90    9.279    9.392    9.400   -1.456   -0.391   -1.721   -1.456   -0.391    0.672    2.506    0.569    2.618    1.328
 173.00    9.333    9.492    9.509   -1.731   -0.569   -1.667   -1.731   -0.569    0.949    2.886    0.985    3.050    1.597
 173.10    9.134    9.190    9.195   -1.016   -0.296   -1.866   -1.016   -0.296    0.553    1.897    0.301    2.302    0.999
 173.20    9.654    9.728    9.729   -1.203    0.133   -1.346   -1.203    0.133   -0.180    1.620   -0.160    1.639    0.819
 173.30   10.142   10.217   10.233   -1.229    0.581   -0.858   -1.229    0.581   -0.498    1.054   -0.714    1.292    0.683
 173.40   10.262   10.277   10.349   -0.565    1.214   -0.738   -0.565    1.214   -0.897    0.417   -0.686    1.169    0.602
 173.50    9.730    9.795    9.818   -1.121    0.684   -1.270   -1.121    0.684   -0.869    1.423   -0.767    1.668    0.917
 173.60   10.047   10.092   10.095   -0.952    0.224   -0.953   -0.952    0.224   -0.213    0.907   -0.213    0.932    0.478
 173.70    9.718    9.754    9.821   -0.841   -1.145   -1.282   -0.841   -1.145    1.469    1.078    0.963    1.831    1.030
 173.80   10.015   10.131   10.165   -1.525   -0.842   -0.985   -1.525   -0.842    0.829    1.502    1.283    2.002    1.071
 173.90   10.581   10.743   10.759   -1.860   -0.582   -0.419   -1.860   -0.582    0.244    0.779    1.083    1.986    0.678
 174.00   10.436   10.543   10.548   -1.498   -0.322   -0.564   -1.498   -0.322    0.182    0.845    0.482    1.333    0.495
 174.10   10.410   10.441   10.455   -0.803   -0.541   -0.590   -0.803   -0.541    0.319    0.474    0.434    0.643    0.359
 174.20   10.605   10.608   10.633    0.233   -0.724   -0.395    0.233   -0.724    0.286   -0.092   -0.169    0.367    0.172
 174.30   10.629   10.657   10.662    0.780   -0.324   -0.371    0.780   -0.324    0.120   -0.290   -0.253    0.426    0.202
 174.40   10.198   10.227   10.228    0.763   -0.156   -0.802    0.763   -0.156    0.125   -0.611   -0.119    0.624    0.318
 174.50   10.561   10.579   10.580    0.608   -0.138   -0.439    0.608   -0.138    0.061   -0.267   -0.084    0.291    0.143
 174.60   10.443   10.515   10.515    1.227    0.033   -0.557    1.227    0.033   -0.018   -0.683    0.040    0.909    0.342
 174.70   10.986   11.011   11.011    0.746    0.021   -0.014    0.746    0.021   -0.000   -0.011    0.016    0.278    0.010
