
This hub-height turbulence-parameter file was generated by TurbSim (from OpenFAST-Unversioned from 08fffef240461a8334596179f1de462be43ad3e9) on 10-Oct-2023 at 13:40:43.

   Time      U       Uh       Ut        V        W        u'       v'       w'      u'w'     u'v'     v'w'     TKE      CTKE
 188.90   26.292   26.717   26.718   -4.747   -0.235    1.292   -4.747   -0.235   -0.303   -6.133    1.114   12.129    3.121
 189.00   24.992   25.469   25.470   -4.905   -0.174   -0.008   -4.905   -0.174    0.001    0.037    0.852   12.045    0.426
 189.10   26.159   26.681   26.695   -5.254    0.853    1.159   -5.254    0.853    0.989   -6.089   -4.482   14.838    3.812
 189.20   28.155   28.534   28.590   -4.636    1.782    3.155   -4.636    1.782    5.622  -14.627   -8.260   17.310    8.857
 189.30   27.908   28.267   28.328   -4.491    1.852    2.908   -4.491    1.852    5.388  -13.060   -8.319   16.028    8.198
 189.40   26.405   26.843   26.880   -4.834    1.400    1.405   -4.834    1.400    1.967   -6.790   -6.770   13.652    4.894
 189.50   26.053   26.699   26.705   -5.838    0.540    1.053   -5.838    0.540    0.569   -6.148   -3.155   17.743    3.467
 189.60   25.113   25.557   25.611   -4.744   -1.662    0.113   -4.744   -1.662   -0.187   -0.535    7.885   12.643    3.953
 189.70   23.387   23.973   24.070   -5.270   -2.161   -1.613   -5.270   -2.161    3.486    8.501   11.388   17.521    7.316
 189.80   25.227   25.769   25.845   -5.257   -1.975    0.227   -5.257   -1.975   -0.449   -1.194   10.382   15.794    5.230
 189.90   25.840   26.259   26.299   -4.677   -1.441    0.840   -4.677   -1.441   -1.210   -3.927    6.739   12.329    3.946
 190.00   26.224   26.568   26.569   -4.264    0.045    1.224   -4.264    0.045    0.055   -5.219   -0.192    9.839    2.612
 190.10   27.516   27.770   27.799   -3.747    1.274    2.516   -3.747    1.274    3.205   -9.425   -4.773   10.995    5.520
 190.20   24.800   24.968   24.973   -2.894    0.508   -0.200   -2.894    0.508   -0.102    0.579   -1.469    4.336    0.791
 190.30   23.947   24.104   24.105   -2.747    0.215   -1.053   -2.747    0.215   -0.227    2.893   -0.591    4.350    1.481
 190.40   24.886   25.110   25.150   -3.350   -1.417   -0.114   -3.350   -1.417    0.161    0.382    4.748    6.621    2.383
 190.50   23.272   23.822   23.847   -5.091   -1.097   -1.728   -5.091   -1.097    1.896    8.799    5.585   15.055    5.297
 190.60   24.675   25.153   25.169   -4.882   -0.899   -0.325   -4.882   -0.899    0.292    1.587    4.389   12.372    2.338
 190.70   24.356   24.816   24.875   -4.754   -1.714   -0.644   -4.754   -1.714    1.104    3.062    8.149   12.975    4.388
 190.80   22.586   23.021   23.177   -4.451   -2.682   -2.414   -4.451   -2.682    6.474   10.744   11.940   16.417    8.659
 190.90   23.039   23.463   23.533   -4.440   -1.816   -1.961   -4.440   -1.816    3.560    8.705    8.061   13.426    6.193
 191.00   23.574   24.149   24.163   -5.236   -0.842   -1.426   -5.236   -0.842    1.201    7.465    4.410   15.078    4.377
 191.10   24.023   24.652   24.690   -5.534   -1.365   -0.977   -5.534   -1.365    1.333    5.406    7.553   16.721    4.692
 191.20   25.814   26.398   26.516   -5.520   -2.499    0.814   -5.520   -2.499   -2.034   -4.494   13.793   18.688    7.324
 191.30   24.923   25.353   25.575   -4.653   -3.364   -0.077   -4.653   -3.364    0.261    0.360   15.655   16.488    7.831
 191.40   25.391   25.533   25.638   -2.691   -2.315    0.391   -2.691   -2.315   -0.905   -1.052    6.231    6.378    3.192
 191.50   26.454   26.476   26.624   -1.096   -2.797    1.454   -1.096   -2.797   -4.065   -1.593    3.066    5.568    2.668
 191.60   26.408   26.439   26.537   -1.293   -2.279    1.408   -1.293   -2.279   -3.207   -1.820    2.946    4.423    2.360
 191.70   24.932   25.054   25.101   -2.469   -1.526   -0.068   -2.469   -1.526    0.103    0.167    3.769    4.216    1.887
 191.80   23.785   23.827   23.896   -1.413   -1.811   -1.215   -1.413   -1.811    2.200    1.717    2.560    3.377    1.893
 191.90   23.845   23.947   23.948   -2.203   -0.204   -1.155   -2.203   -0.204    0.236    2.543    0.450    3.113    1.297
 192.00   23.943   23.979   24.042   -1.306   -1.741   -1.057   -1.306   -1.741    1.840    1.380    2.274    2.927    1.617
 192.10   25.334   25.392   25.420   -1.718   -1.185    0.334   -1.718   -1.185   -0.396   -0.574    2.036    2.234    1.076
 192.20   24.593   24.597   24.598   -0.455    0.221   -0.407   -0.455    0.221   -0.090    0.185   -0.101    0.211    0.115
 192.30   23.925   23.934   23.935    0.670    0.226   -1.075    0.670    0.226   -0.244   -0.720    0.152    0.828    0.388
 192.40   23.040   23.058   23.065    0.919    0.560   -1.960    0.919    0.560   -1.097   -1.801    0.514    2.500    1.085
 192.50   22.498   22.543   22.550    1.424    0.559   -2.502    1.424    0.559   -1.398   -3.562    0.796    4.299    1.954
 192.60   22.193   22.201   22.213    0.603   -0.733   -2.807    0.603   -0.733    2.059   -1.694   -0.443    4.390    1.351
 192.70   22.351   22.353   22.464   -0.283   -2.230   -2.649   -0.283   -2.230    5.906    0.749    0.630    6.034    2.993
 192.80   24.196   24.209   24.363    0.799   -2.733   -0.804    0.799   -2.733    2.197   -0.642   -2.182    4.375    1.581
 192.90   24.454   24.459   24.510   -0.464   -1.576   -0.546   -0.464   -1.576    0.860    0.253    0.731    1.499    0.578
 193.00   24.655   24.659   24.712   -0.478   -1.611   -0.345   -0.478   -1.611    0.557    0.165    0.769    1.472    0.482
 193.10   25.332   25.336   25.395    0.433   -1.735    0.332    0.433   -1.735   -0.577    0.144   -0.751    1.654    0.479
 193.20   23.664   23.674   23.846    0.690   -2.853   -1.336    0.690   -2.853    3.811   -0.921   -1.968    5.199    2.193
 193.30   23.039   23.040   23.172    0.083   -2.470   -1.961    0.083   -2.470    4.842   -0.163   -0.205    4.975    2.425
 193.40   24.823   24.825   24.899    0.328   -1.918   -0.177    0.328   -1.918    0.339   -0.058   -0.629    1.908    0.358
 193.50   24.682   24.707   24.852   -1.114   -2.678   -0.318   -1.114   -2.678    0.852    0.355    2.984    4.258    1.562
 193.60   25.023   25.041   25.107   -0.957   -1.820    0.023   -0.957   -1.820   -0.042   -0.022    1.742    2.114    0.871
 193.70   23.701   23.758   23.765   -1.647   -0.579   -1.299   -1.647   -0.579    0.752    2.139    0.954    2.368    1.230
 193.80   24.210   24.284   24.313   -1.889    1.193   -0.790   -1.889    1.193   -0.942    1.492   -2.253    2.807    1.431
 193.90   24.906   25.096   25.100   -3.077   -0.487   -0.094   -3.077   -0.487    0.046    0.289    1.498    4.856    0.763
 194.00   23.878   24.197   24.200   -3.916    0.364   -1.122   -3.916    0.364   -0.409    4.392   -1.427    8.363    2.318
 194.10   23.848   24.321   24.322   -4.773   -0.235   -1.152   -4.773   -0.235    0.271    5.499    1.123   12.084    2.810
 194.20   25.003   25.380   25.380   -4.360    0.146    0.003   -4.360    0.146    0.000   -0.011   -0.636    9.515    0.318
 194.30   25.659   26.230   26.259   -5.443    1.239    0.659   -5.443    1.239    0.816   -3.586   -6.742   15.796    3.840
 194.40   24.101   24.574   24.576   -4.799    0.329   -0.899   -4.799    0.329   -0.296    4.315   -1.580   11.974    2.302
 194.50   22.969   23.653   23.679   -5.646    1.124   -2.031   -5.646    1.124   -2.282   11.466   -6.345   18.630    6.651
 194.60   22.150   22.881   22.945   -5.741    1.709   -2.850   -5.741    1.709   -4.872   16.363   -9.812   22.000    9.846
 194.70   20.925   21.577   21.693   -5.266    2.235   -4.075   -5.266    2.235   -9.107   21.460  -11.769   24.666   13.057
 194.80   19.766   20.496   20.593   -5.419    2.001   -5.234   -5.419    2.001  -10.473   28.360  -10.844   30.380   16.059
 194.90   19.460   20.721   20.838   -7.118    2.200   -5.540   -7.118    2.200  -12.188   39.430  -15.661   43.096   22.071
 195.00   19.959   20.741   20.883   -5.640    2.433   -5.041   -5.640    2.433  -12.266   28.430  -13.725   31.571   16.934
 195.10   20.786   21.450   21.511   -5.298    1.617   -4.214   -5.298    1.617   -6.817   22.328   -8.570   24.224   12.434
 195.20   18.445   18.793   18.867   -3.597    1.674   -6.555   -3.597    1.674  -10.970   23.581   -6.021   29.354   13.348
 195.30   19.380   19.478   19.563   -1.948    1.818   -5.620   -1.948    1.818  -10.214   10.949   -3.541   19.339    7.693
 195.40   20.284   20.569   20.726   -3.413    2.543   -4.716   -3.413    2.543  -11.994   16.098   -8.681   20.180   10.935
 195.50   20.822   21.089   21.141   -3.343    1.485   -4.178   -3.343    1.485   -6.202   13.963   -4.963   15.414    8.032
 195.60   20.931   21.143   21.180   -2.984   -1.249   -4.069   -2.984   -1.249    5.080   12.142    3.726   13.510    6.840
 195.70   21.536   21.762   21.774   -3.128   -0.718   -3.464   -3.128   -0.718    2.485   10.834    2.244   11.148    5.670
 195.80   20.184   20.403   20.407   -2.981   -0.386   -4.816   -2.981   -0.386    1.860   14.355    1.151   16.114    7.260
 195.90   21.717   22.048   22.184   -3.804   -2.452   -3.283   -3.804   -2.452    8.049   12.486    9.326   15.628    8.770
 196.00   22.269   22.833   23.141   -5.042   -3.764   -2.731   -5.042   -3.764   10.279   13.769   18.977   23.522   12.800
 196.10   20.583   21.151   21.179   -4.869   -1.071   -4.417   -4.869   -1.071    4.731   21.506    5.216   22.183   11.315
 196.20   20.430   20.874   20.948   -4.285   -1.756   -4.570   -4.285   -1.756    8.027   19.584    7.526   21.167   11.232
 196.30   21.409   21.732   21.918   -3.731   -2.855   -3.591   -3.731   -2.855   10.252   13.399   10.651   17.484    9.976
 196.40   21.284   21.465   21.500   -2.782   -1.232   -3.716   -2.782   -1.232    4.579   10.339    3.428   11.534    5.908
 196.50   20.545   20.734   20.840   -2.797   -2.095   -4.455   -2.797   -2.095    9.332   12.461    5.858   16.030    8.317
 196.60   20.915   21.012   21.063   -2.013   -1.463   -4.085   -2.013   -1.463    5.977    8.221    2.945   11.438    5.291
 196.70   20.852   20.893   20.943   -1.316   -1.447   -4.148   -1.316   -1.447    6.005    5.460    1.905   10.519    4.168
 196.80   19.820   19.980   20.028   -2.520   -1.398   -5.180   -2.520   -1.398    7.242   13.055    3.523   17.569    7.670
 196.90   21.414   21.587   21.656   -2.729   -1.723   -3.586   -2.729   -1.723    6.179    9.788    4.703   11.640    6.247
 197.00   23.643   23.911   24.058   -3.566   -2.656   -1.357   -3.566   -2.656    3.604    4.839    9.470   10.805    5.614
 197.10   23.876   24.280   24.537   -4.411   -3.542   -1.124   -4.411   -3.542    3.980    4.956   15.622   16.631    8.433
 197.20   23.921   24.091   24.246   -2.853   -2.742   -1.079   -2.853   -2.742    2.958    3.079    7.823    8.411    4.456
 197.30   23.491   23.558   23.716   -1.767   -2.736   -1.509   -1.767   -2.736    4.127    2.665    4.833    6.441    3.446
 197.40   23.186   23.209   23.240   -1.041   -1.200   -1.814   -1.041   -1.200    2.177    1.888    1.248    2.907    1.570
 197.50   22.664   22.664   22.687   -0.008   -1.024   -2.336   -0.008   -1.024    2.391    0.018    0.008    3.253    1.196
 197.60   22.864   22.889   22.929   -1.064   -1.361   -2.136   -1.064   -1.361    2.907    2.272    1.448    3.773    1.982
 197.70   23.048   23.084   23.100   -1.298   -0.849   -1.952   -1.298   -0.849    1.657    2.533    1.101    3.107    1.611
 197.80   22.725   22.868   22.868   -2.550    0.173   -2.275   -2.550    0.173   -0.394    5.803   -0.441    5.855    2.916
 197.90   22.510   22.684   22.691   -2.805    0.581   -2.490   -2.805    0.581   -1.447    6.987   -1.630    7.205    3.659
 198.00   23.379   23.425   23.450   -1.458    1.100   -1.621   -1.458    1.100   -1.783    2.363   -1.604    2.981    1.683
 198.10   22.625   22.627   22.825    0.244    3.000   -2.375    0.244    3.000   -7.125   -0.578    0.731    7.350    3.593
 198.20   22.600   22.626   22.731    1.097    2.175   -2.400    1.097    2.175   -5.220   -2.633    2.385    5.847    3.157
 198.30   22.590   22.613   22.640    1.028    1.105   -2.410    1.028    1.105   -2.663   -2.479    1.136    4.044    1.906
 198.40   24.537   24.556   24.563   -0.949    0.610   -0.463   -0.949    0.610   -0.282    0.439   -0.579    0.744    0.390
 198.50   24.860   24.863   24.864   -0.439   -0.201   -0.140   -0.439   -0.201    0.028    0.062    0.088    0.126    0.056
 198.60   23.564   23.564   23.565   -0.107   -0.154   -1.436   -0.107   -0.154    0.221    0.154    0.017    1.049    0.135
 198.70   24.284   24.296   24.298   -0.770   -0.241   -0.716   -0.770   -0.241    0.172    0.551    0.185    0.581    0.303
 198.80   24.024   24.024   24.024    0.195    0.026   -0.976    0.195    0.026   -0.025   -0.191    0.005    0.496    0.096
 198.90   26.624   26.644   26.772    1.016   -2.617    1.624    1.016   -2.617   -4.251    1.650   -2.658    5.260    2.639
 199.00   25.181   25.182   25.240   -0.102   -1.723    0.181   -0.102   -1.723   -0.313   -0.019    0.176    1.506    0.180
 199.10   25.326   25.329   25.419   -0.439   -2.137    0.326   -0.439   -2.137   -0.696   -0.143    0.937    2.432    0.588
 199.20   25.866   25.918   26.067   -1.636   -2.786    0.866   -1.636   -2.786   -2.413   -1.417    4.558    5.593    2.674
 199.30   25.506   25.625   25.628   -2.470    0.351    0.506   -2.470    0.351    0.178   -1.250   -0.867    3.240    0.766
 199.40   26.010   26.070   26.093   -1.766   -1.100    1.010   -1.766   -1.100   -1.111   -1.784    1.942    2.674    1.431
 199.50   25.994   26.010   26.055   -0.919   -1.528    0.994   -0.919   -1.528   -1.518   -0.913    1.404    2.084    1.131
 199.60   25.903   25.919   25.939   -0.887   -1.020    0.903   -0.887   -1.020   -0.921   -0.802    0.905    1.322    0.760
 199.70   26.644   26.683   26.685   -1.438   -0.311    1.644   -1.438   -0.311   -0.511   -2.365    0.447    2.434    1.230
 199.80   27.524   27.572   27.602   -1.627   -1.286    2.524   -1.627   -1.286   -3.246   -4.107    2.092    5.336    2.819
 199.90   26.457   26.459   26.497   -0.378   -1.401    1.457   -0.378   -1.401   -2.041   -0.551    0.530    2.115    1.090
 200.00   25.879   25.903   26.060   -1.115   -2.855    0.879   -1.115   -2.855   -2.510   -0.980    3.182    5.084    2.085
 200.10   25.480   25.574   25.792   -2.191   -3.347    0.480   -2.191   -3.347   -1.607   -1.052    7.334    8.117    3.791
 200.20   24.382   24.435   24.753   -1.607   -3.951   -0.618   -1.607   -3.951    2.440    0.993    6.349    9.286    3.437
 200.30   23.789   23.910   24.496   -2.404   -5.324   -1.211   -2.404   -5.324    6.446    2.911   12.796   17.792    7.310
 200.40   22.981   23.073   23.328   -2.063   -3.436   -2.019   -2.063   -3.436    6.937    4.165    7.087   10.068    5.378
 200.50   22.062   22.065   22.221   -0.351   -2.627   -2.938   -0.351   -2.627    7.720    1.032    0.923    7.830    3.921
 200.60   23.216   23.222   23.237    0.541   -0.830   -1.784    0.541   -0.830    1.482   -0.965   -0.449    2.083    0.912
 200.70   25.046   25.058   25.058   -0.751    0.015    0.046   -0.751    0.015    0.001   -0.035   -0.012    0.284    0.018
 200.80   23.987   24.001   24.001   -0.823   -0.061   -1.013   -0.823   -0.061    0.062    0.833    0.050    0.853    0.419
 200.90   22.734   22.770   22.858   -1.288   -2.007   -2.266   -1.288   -2.007    4.549    2.920    2.586    5.412    2.996
 201.00   22.602   22.602   22.714   -0.032   -2.257   -2.398   -0.032   -2.257    5.412    0.077    0.073    5.423    2.707
 201.10   24.760   24.761   24.815   -0.200   -1.639   -0.240   -0.200   -1.639    0.393    0.048    0.328    1.391    0.257
 201.20   23.458   23.490   23.490   -1.226    0.063   -1.542   -1.226    0.063   -0.098    1.891   -0.078    1.943    0.947
 201.30   23.427   23.600   23.645   -2.850    1.454   -1.573   -2.850    1.454   -2.287    4.482   -4.144    6.354    3.259
 201.40   21.928   22.065   22.066   -2.457    0.160   -3.072   -2.457    0.160   -0.492    7.548   -0.394    7.750    3.787
 201.50   22.709   23.092   23.167   -4.187   -1.871   -2.291   -4.187   -1.871    4.286    9.594    7.834   13.142    6.553
 201.60   21.731   22.110   22.191   -4.074   -1.896   -3.269   -4.074   -1.896    6.198   13.317    7.725   15.439    8.298
 201.70   22.438   22.650   22.675   -3.096   -1.069   -2.562   -3.096   -1.069    2.740    7.932    3.310    8.646    4.511
 201.80   23.730   23.904   23.913   -2.877   -0.664   -1.270   -2.877   -0.664    0.843    3.653    1.909    5.164    2.104
 201.90   24.385   24.636   24.651   -3.509   -0.860   -0.615   -3.509   -0.860    0.529    2.158    3.019    6.716    1.874
 202.00   24.159   24.511   24.630   -4.141   -2.418   -0.841   -4.141   -2.418    2.033    3.482   10.012   11.850    5.397
 202.10   24.437   25.196   25.426   -6.138   -3.411   -0.563   -6.138   -3.411    1.922    3.458   20.935   24.813   10.653
 202.20   23.646   24.260   24.340   -5.422   -1.970   -1.354   -5.422   -1.970    2.667    7.341   10.682   17.555    6.616
 202.30   23.538   23.793   24.007   -3.469   -3.199   -1.462   -3.469   -3.199    4.676    5.071   11.098   12.203    6.533
 202.40   23.199   23.340   23.439   -2.563   -2.154   -1.801   -2.563   -2.154    3.879    4.616    5.521    7.226    4.088
 202.50   22.807   22.822   22.827   -0.838    0.465   -2.193   -0.838    0.465   -1.019    1.837   -0.389    2.864    1.068
 202.60   23.256   23.256   23.259   -0.086   -0.388   -1.744   -0.086   -0.388    0.677    0.150    0.033    1.600    0.347
 202.70   23.897   24.087   24.090   -3.019   -0.390   -1.103   -3.019   -0.390    0.430    3.329    1.177    5.240    1.778
 202.80   24.042   24.305   24.305   -3.564   -0.082   -0.958   -3.564   -0.082    0.078    3.415    0.292    6.814    1.714
 202.90   23.790   24.260   24.277   -4.749    0.915   -1.210   -4.749    0.915   -1.107    5.745   -4.347   12.429    3.644
 203.00   24.184   24.333   24.338   -2.689   -0.478   -0.816   -2.689   -0.478    0.390    2.194    1.284    4.061    1.286
 203.10   22.907   23.019   23.023   -2.266   -0.426   -2.093   -2.266   -0.426    0.892    4.742    0.966    4.848    2.461
 203.20   22.930   22.998   23.003   -1.773   -0.474   -2.070   -1.773   -0.474    0.982    3.671    0.841    3.827    1.946
 203.30   21.960   21.966   22.013   -0.514   -1.435   -3.040   -0.514   -1.435    4.363    1.563    0.738    5.784    2.346
 203.40   21.264   21.268   21.294   -0.410   -1.054   -3.736   -0.410   -1.054    3.939    1.533    0.433    7.619    2.125
 203.50   21.726   21.733   21.736    0.541   -0.351   -3.274    0.541   -0.351    1.150   -1.772   -0.190    5.568    1.061
 203.60   22.290   22.354   22.388    1.679   -1.236   -2.710    1.679   -1.236    3.349   -4.548   -2.075    5.844    3.009
 203.70   24.009   24.029   24.030    0.990   -0.272   -0.991    0.990   -0.272    0.269   -0.981   -0.269    1.018    0.526
 203.80   23.368   23.396   23.399    1.137    0.376   -1.632    1.137    0.376   -0.614   -1.856    0.428    2.049    1.000
 203.90   22.186   22.309   22.348    2.342    1.322   -2.814    2.342    1.322   -3.722   -6.590    3.096    7.576    4.089
 204.00   23.698   23.743   23.745    1.460    0.307   -1.302    1.460    0.307   -0.400   -1.901    0.448    1.960    0.997
 204.10   24.399   24.645   24.698    3.469    1.622   -0.601    3.469    1.622   -0.974   -2.083    5.628    7.513    3.040
 204.20   24.319   24.497   24.596    2.952    2.204   -0.681    2.952    2.204   -1.502   -2.011    6.505    7.016    3.486
 204.30   24.856   24.965   24.989    2.332    1.079   -0.144    2.332    1.079   -0.155   -0.335    2.516    3.312    1.272
 204.40   25.466   25.552   25.571    2.091    1.006    0.466    2.091    1.006    0.468    0.974    2.102    2.800    1.182
 204.50   26.366   26.433   26.434    1.878    0.296    1.366    1.878    0.296    0.405    2.565    0.557    2.741    1.328
 204.60   26.086   26.133   26.244    1.570    2.409    1.086    1.570    2.409    2.616    1.705    3.783    4.725    2.453
 204.70   25.474   25.539   25.687    1.831    2.748    0.474    1.831    2.748    1.301    0.867    5.032    5.564    2.635
 204.80   24.947   25.142   25.345    3.122    3.198   -0.053    3.122    3.198   -0.168   -0.164    9.983    9.988    4.993
 204.90   25.111   25.208   25.373    2.209    2.884    0.111    2.209    2.884    0.321    0.246    6.370    6.604    3.191
 205.00   27.033   27.055   27.147    1.079    2.232    2.033    1.079    2.232    4.539    2.194    2.409    5.141    2.794
 205.10   24.463   24.469   24.735   -0.524    3.617   -0.537   -0.524    3.617   -1.941    0.281   -1.896    6.823    1.364
 205.20   25.048   25.057   25.199   -0.671    2.671    0.048   -0.671    2.671    0.129   -0.032   -1.792    3.793    0.899
 205.30   25.080   25.081   25.166   -0.184    2.068    0.080   -0.184    2.068    0.165   -0.015   -0.380    2.159    0.207
 205.40   26.404   26.438   26.440   -1.338    0.349    1.404   -1.338    0.349    0.489   -1.879   -0.467    1.942    0.999
 205.50   27.493   27.510   27.582   -0.955   -1.994    2.493   -0.955   -1.994   -4.971   -2.381    1.904    5.552    2.916
 205.60   26.331   26.372   26.425   -1.474   -1.671    1.331   -1.474   -1.671   -2.224   -1.962    2.463    3.369    1.928
 205.70   26.912   26.934   26.970   -1.082   -1.398    1.912   -1.082   -1.398   -2.673   -2.069    1.513    3.391    1.852
 205.80   25.843   25.899   25.943   -1.698   -1.511    0.843   -1.698   -1.511   -1.274   -1.432    2.566    2.939    1.601
 205.90   26.453   26.462   26.462   -0.674    0.123    1.453   -0.674    0.123    0.179   -0.980   -0.083    1.291    0.500
 206.00   24.538   24.581   24.631   -1.448   -1.581   -0.462   -1.448   -1.581    0.730    0.669    2.289    2.404    1.247
 206.10   25.654   25.657   25.760   -0.407   -2.294    0.654   -0.407   -2.294   -1.500   -0.266    0.933    2.927    0.893
 206.20   25.530   25.558   25.597    1.198   -1.410    0.530    1.198   -1.410   -0.747    0.635   -1.688    1.851    0.976
 206.30   24.888   24.906   24.929   -0.947   -1.054   -0.112   -0.947   -1.054    0.118    0.106    0.999    1.011    0.506
 206.40   26.501   26.533   26.568    1.290   -1.375    1.501    1.290   -1.375   -2.064    1.937   -1.774    2.904    1.670
 206.50   27.853   27.906   27.922    1.715   -0.934    2.853    1.715   -0.934   -2.665    4.894   -1.602    5.978    2.899
 206.60   28.071   28.080   28.081    0.720   -0.206    3.071    0.720   -0.206   -0.631    2.211   -0.148    4.995    1.152
 206.70   28.416   28.416   28.466    0.058   -1.688    3.416    0.058   -1.688   -5.766    0.198   -0.098    7.260    2.885
 206.80   26.061   26.162   26.176   -2.301   -0.845    1.061   -2.301   -0.845   -0.896   -2.440    1.944    3.566    1.623
 206.90   26.118   26.140   26.144   -1.073   -0.461    1.118   -1.073   -0.461   -0.516   -1.199    0.495    1.307    0.698
 207.00   26.814   26.827   26.854   -0.819    1.213    1.814   -0.819    1.213    2.201   -1.485   -0.993    2.717    1.417
 207.10   25.979   25.983   25.989   -0.411    0.558    0.979   -0.411    0.558    0.546   -0.402   -0.229    0.720    0.358
 207.20   25.980   26.005   26.006    1.153    0.156    0.980    1.153    0.156    0.152    1.130    0.179    1.157    0.577
 207.30   24.180   24.181   24.194    0.177   -0.801   -0.820    0.177   -0.801    0.657   -0.145   -0.142    0.672    0.344
 207.40   23.785   23.786   23.818    0.245   -1.235   -1.215    0.245   -1.235    1.501   -0.297   -0.302    1.531    0.780
 207.50   24.287   24.305   24.305    0.928    0.068   -0.713    0.928    0.068   -0.048   -0.661    0.063    0.687    0.333
 207.60   23.877   23.879   23.879   -0.257    0.022   -1.123   -0.257    0.022   -0.024    0.288   -0.006    0.664    0.145
 207.70   23.407   23.495   23.616   -2.028    2.385   -1.593   -2.028    2.385   -3.798    3.230   -4.836    6.168    3.473
 207.80   22.569   22.930   23.028   -4.051    2.127   -2.431   -4.051    2.127   -5.171    9.847   -8.618   13.422    7.035
 207.90   22.666   23.031   23.091   -4.085    1.665   -2.334   -4.085    1.665   -3.886    9.536   -6.800   12.453    6.170
 208.00   21.842   21.865   21.872   -1.007    0.541   -3.158   -1.007    0.541   -1.707    3.180   -0.544    5.640    1.825
 208.10   22.088   22.112   22.114   -1.020    0.292   -2.912   -1.020    0.292   -0.849    2.972   -0.298    4.803    1.552
 208.20   22.933   22.934   22.967    0.240    1.217   -2.067    0.240    1.217   -2.516   -0.497    0.293    2.906    1.291
 208.30   22.549   22.569   22.598   -0.940    1.140   -2.451   -0.940    1.140   -2.793    2.304   -1.071    4.094    1.888
 208.40   23.916   23.919   23.954   -0.383    1.304   -1.084   -0.383    1.304   -1.414    0.415   -0.499    1.511    0.778
 208.50   23.016   23.049   23.159   -1.232    2.247   -1.984   -1.232    2.247   -4.457    2.445   -2.769    5.251    2.894
 208.60   22.767   22.786   22.933   -0.932    2.591   -2.233   -0.932    2.591   -5.786    2.081   -2.415    6.284    3.303
 208.70   23.976   24.071   24.165   -2.137    2.132   -1.024   -2.137    2.132   -2.184    2.190   -4.556    5.081    2.753
 208.80   23.998   24.163   24.235   -2.824    1.868   -1.002   -2.824    1.868   -1.873    2.831   -5.277    6.236    3.137
 208.90   23.113   23.652   23.758   -5.018    2.244   -1.887   -5.018    2.244   -4.233    9.468  -11.259   16.888    7.654
 209.00   23.336   23.981   24.031   -5.525    1.543   -1.664   -5.525    1.543   -2.567    9.192   -8.525   17.838    6.399
 209.10   23.695   24.497   24.536   -6.217    1.370   -1.305   -6.217    1.370   -1.788    8.110   -8.519   21.114    5.949
 209.20   24.828   25.674   25.800   -6.539    2.544   -0.172   -6.539    2.544   -0.438    1.127  -16.639   24.634    8.341
 209.30   24.582   25.173   25.365   -5.424    3.114   -0.418   -5.424    3.114   -1.302    2.268  -16.893   19.648    8.547
 209.40   23.742   24.275   24.417   -5.059    2.630   -1.258   -5.059    2.630   -3.309    6.365  -13.308   17.049    7.559
 209.50   22.563   23.119   23.228   -5.040    2.248   -2.437   -5.040    2.248   -5.477   12.279  -11.329   18.194    8.791
 209.60   22.179   22.626   22.807   -4.474    2.873   -2.821   -4.474    2.873   -8.103   12.620  -12.850   18.111    9.875
 209.70   22.351   22.859   23.030   -4.791    2.803   -2.649   -4.791    2.803   -7.425   12.692  -13.431   18.916    9.958
 209.80   22.666   23.059   23.452   -4.236    4.276   -2.334   -4.236    4.276   -9.979    9.884  -18.111   20.835   11.460
 209.90   22.678   23.102   23.362   -4.403    3.474   -2.322   -4.403    3.474   -8.066   10.223  -15.298   18.425   10.045
 210.00   22.624   23.247   23.247   -5.346    0.182   -2.376   -5.346    0.182   -0.432   12.702   -0.972   17.128    6.373
 210.10   22.479   23.492   23.492   -6.824   -0.037   -2.521   -6.824   -0.037    0.093   17.207    0.252   26.466    8.604
 210.20   21.415   21.759   21.772   -3.854    0.756   -3.585   -3.854    0.756   -2.709   13.817   -2.913   14.139    7.189
 210.30   21.063   21.210   21.321   -2.486    2.180   -3.937   -2.486    2.180   -8.580    9.785   -5.418   13.213    7.049
 210.40   19.980   20.058   20.180   -1.761    2.217   -5.020   -1.761    2.217  -11.129    8.839   -3.903   16.607    7.369
 210.50   21.754   21.811   22.020   -1.576    3.032   -3.246   -1.576    3.032   -9.842    5.118   -4.779   11.107    6.039
 210.60   22.562   22.569   22.850   -0.575    3.571   -2.438   -0.575    3.571   -8.708    1.402   -2.053    9.515    4.528
 210.70   21.289   21.317   22.019   -1.104    5.513   -3.711   -1.104    5.513  -20.459    4.097   -6.086   22.690   10.867
 210.80   20.658   20.672   21.218   -0.746    4.784   -4.342   -0.746    4.784  -20.773    3.240   -3.570   21.149   10.663
 210.90   21.304   21.307   21.654   -0.309    3.861   -3.696   -0.309    3.861  -14.267    1.143   -1.194   14.329    7.181
 211.00   21.261   21.289   21.761   -1.085    4.509   -3.739   -1.085    4.509  -16.857    4.054   -4.890   17.742    9.007
 211.10   20.701   20.704   21.147   -0.365    4.306   -4.299   -0.365    4.306  -18.511    1.568   -1.571   18.578    9.322
 211.20   21.880   21.880   22.082   -0.052    2.983   -3.120   -0.052    2.983   -9.307    0.162   -0.155    9.318    4.655
