
This hub-height turbulence-parameter file was generated by TurbSim (from OpenFAST-Unversioned from 08fffef240461a8334596179f1de462be43ad3e9) on 10-Oct-2023 at 13:32:56.

   Time      U       Uh       Ut        V        W        u'       v'       w'      u'w'     u'v'     v'w'     TKE      CTKE
 390.10   11.359   11.973   11.973    3.785   -0.033   -1.641    3.785   -0.033    0.054   -6.210   -0.126    8.510    3.106
 390.20   11.366   11.727   11.727    2.889    0.013   -1.634    2.889    0.013   -0.021   -4.721    0.037    5.508    2.361
 390.30   11.691   12.081   12.082    3.046   -0.148   -1.309    3.046   -0.148    0.194   -3.988   -0.451    5.506    2.009
 390.40   12.346   12.720   12.721    3.064   -0.061   -0.654    3.064   -0.061    0.040   -2.004   -0.187    4.910    1.007
 390.50   13.081   13.399   13.399    2.901    0.110    0.081    2.901    0.110    0.009    0.235    0.318    4.216    0.198
 390.60   13.645   14.001   14.001    3.138    0.057    0.645    3.138    0.057    0.037    2.024    0.179    5.134    1.016
 390.70   13.188   13.331   13.347    1.942   -0.657    0.188    1.942   -0.657   -0.124    0.366   -1.276    2.119    0.667
 390.80   13.707   13.760   13.772    1.208   -0.590    0.707    1.208   -0.590   -0.417    0.854   -0.712    1.153    0.594
 390.90   14.845   14.852   14.862    0.464   -0.529    1.845    0.464   -0.529   -0.976    0.856   -0.245    1.950    0.661
 391.00   15.502   15.531   15.531    0.942    0.066    2.502    0.942    0.066    0.164    2.357    0.062    3.576    1.182
 391.10   14.758   14.830   14.841    1.452   -0.579    1.758    1.452   -0.579   -1.018    2.552   -0.840    2.767    1.437
 391.20   13.778   13.896   13.911    1.807   -0.656    0.778    1.807   -0.656   -0.510    1.406   -1.186    2.151    0.954
 391.30   14.292   14.363   14.380    1.432   -0.687    1.292    1.432   -0.687   -0.887    1.849   -0.984    2.095    1.138
 391.40   13.327   13.428   13.513    1.649   -1.505    0.327    1.649   -1.505   -0.492    0.539   -2.482    2.545    1.293
 391.50   13.634   13.872   13.982    2.561   -1.747    0.634    2.561   -1.747   -1.107    1.623   -4.474    5.006    2.443
 391.60   13.259   13.497   13.721    2.522   -2.470    0.259    2.522   -2.470   -0.641    0.654   -6.230    6.265    3.148
 391.70   12.778   12.877   13.024    1.593   -1.950   -0.222    1.593   -1.950    0.433   -0.354   -3.106    3.194    1.578
 391.80   12.516   12.605   12.821    1.497   -2.346   -0.484    1.497   -2.346    1.137   -0.725   -3.512    3.990    1.881
 391.90   11.876   12.023   12.290    1.875   -2.546   -1.124    1.875   -2.546    2.861   -2.106   -4.773    5.630    2.975
 392.00   11.905   11.985   12.113    1.388   -1.752   -1.095    1.388   -1.752    1.919   -1.520   -2.432    3.098    1.725
 392.10   11.967   12.097   12.205    1.770   -1.619   -1.033    1.770   -1.619    1.673   -1.830   -2.867    3.412    1.895
 392.20   12.909   13.268   13.511    3.062   -2.553   -0.091    3.062   -2.553    0.232   -0.278   -7.819    7.952    3.913
 392.30   12.975   13.492   13.795    3.699   -2.878   -0.025    3.699   -2.878    0.073   -0.093  -10.646   10.984    5.323
 392.40   13.294   13.759   13.993    3.544   -2.549    0.294    3.544   -2.549   -0.750    1.043   -9.033    9.572    4.562
 392.50   13.446   14.294   14.524    4.850   -2.577    0.446    4.850   -2.577   -1.149    2.162  -12.497   15.179    6.367
 392.60   13.369   14.176   14.323    4.713   -2.053    0.369    4.713   -2.053   -0.757    1.739   -9.675   13.283    4.930
 392.70   13.019   13.470   13.587    3.456   -1.782    0.019    3.456   -1.782   -0.034    0.066   -6.159    7.560    3.080
 392.80   13.768   14.226   14.266    3.579   -1.068    0.768    3.579   -1.068   -0.821    2.750   -3.821    7.268    2.389
 392.90   14.335   14.954   15.003    4.261   -1.205    1.335    4.261   -1.205   -1.608    5.687   -5.134   10.694    3.914
 393.00   14.539   15.073   15.187    3.979   -1.855    1.539    3.979   -1.855   -2.854    6.121   -7.379   10.818    5.002
 393.10   15.110   15.722   15.756    4.344   -1.039    2.110    4.344   -1.039   -2.192    9.167   -4.513   12.202    5.225
 393.20   14.720   15.122   15.127    3.466   -0.364    1.720    3.466   -0.364   -0.626    5.960   -1.261    7.550    3.062
 393.30   15.389   15.980   15.983    4.305    0.334    2.389    4.305    0.334    0.797   10.285    1.437   12.177    5.208
 393.40   15.269   15.924   15.925    4.520   -0.224    2.269    4.520   -0.224   -0.507   10.254   -1.010   12.812    5.158
 393.50   15.791   16.380   16.397    4.351   -0.745    2.791    4.351   -0.745   -2.080   12.144   -3.242   13.637    6.370
 393.60   15.751   16.098   16.124    3.323   -0.920    2.751    3.323   -0.920   -2.531    9.141   -3.058    9.728    4.983
 393.70   15.449   15.570   15.590    1.939   -0.780    2.449    1.939   -0.780   -1.911    4.749   -1.513    5.183    2.669
 393.80   14.928   15.030   15.031    1.749   -0.136    1.928    1.749   -0.136   -0.262    3.372   -0.237    3.397    1.695
 393.90   15.280   15.591   15.591    3.099   -0.019    2.280    3.099   -0.019   -0.044    7.066   -0.060    7.402    3.533
 394.00   14.889   15.166   15.190    2.884   -0.853    1.889    2.884   -0.853   -1.611    5.447   -2.460    6.306    3.095
 394.10   15.557   15.854   15.891    3.055   -1.093    2.557    3.055   -1.093   -2.795    7.811   -3.340    8.533    4.472
 394.20   13.969   14.243   14.281    2.779   -1.038    0.969    2.779   -1.038   -1.006    2.693   -2.886    4.871    2.037
 394.30   13.633   13.853   13.998    2.461   -2.006    0.633    2.461   -2.006   -1.269    1.557   -4.937    5.241    2.665
 394.40   13.991   14.109   14.179    1.824   -1.408    0.991    1.824   -1.408   -1.395    1.807   -2.568    3.145    1.718
 394.50   13.530   13.725   13.872    2.306   -2.010    0.530    2.306   -2.010   -1.066    1.222   -4.635    4.819    2.455
 394.60   13.822   14.132   14.272    2.946   -1.994    0.822    2.946   -1.994   -1.639    2.421   -5.876    6.667    3.282
 394.70   12.929   13.212   13.378    2.721   -2.100   -0.071    2.721   -2.100    0.149   -0.193   -5.715    5.910    2.860
 394.80   12.720   13.086   13.205    3.075   -1.766   -0.280    3.075   -1.766    0.495   -0.861   -5.431    6.327    2.761
 394.90   12.373   13.360   13.491    5.042   -1.871   -0.627    5.042   -1.871    1.174   -3.163   -9.433   14.656    5.009
 395.00   11.292   12.251   12.519    4.750   -2.581   -1.708    4.750   -2.581    4.409   -8.114  -12.261   16.073    7.675
 395.10   11.442   12.314   12.694    4.550   -3.084   -1.558    4.550   -3.084    4.803   -7.087  -14.031   16.318    8.218
 395.20   11.898   12.713   13.100    4.480   -3.157   -1.102    4.480   -3.157    3.479   -4.937  -14.144   15.626    7.690
 395.30   10.847   11.726   12.131    4.455   -3.108   -2.153    4.455   -3.108    6.692   -9.592  -13.846   17.070    9.062
 395.40    9.941   10.725   11.283    4.026   -3.503   -3.059    4.026   -3.503   10.718  -12.316  -14.104   18.920   10.788
 395.50   11.179   12.044   12.239    4.483   -2.173   -1.821    4.483   -2.173    3.956   -8.163   -9.739   14.066    6.655
 395.60   11.428   12.098   12.467    3.971   -3.009   -1.572    3.971   -3.009    4.732   -6.244  -11.951   13.650    7.145
 395.70   12.111   12.631   12.875    3.586   -2.495   -0.889    3.586   -2.495    2.217   -3.187   -8.948    9.938    4.877
 395.80   11.831   12.097   12.381    2.524   -2.636   -1.169    2.524   -2.636    3.082   -2.951   -6.653    7.343    3.952
 395.90   12.009   12.255   12.520    2.445   -2.558   -0.991    2.445   -2.558    2.535   -2.423   -6.255    6.753    3.586
 396.00   12.474   12.589   12.710    1.695   -1.746   -0.526    1.695   -1.746    0.918   -0.891   -2.961    3.100    1.613
 396.10   11.799   11.925   12.106    1.728   -2.082   -1.201    1.728   -2.082    2.499   -2.075   -3.598    4.381    2.424
 396.20   11.850   12.086   12.432    2.378   -2.913   -1.150    2.378   -2.913    3.350   -2.735   -6.926    7.730    4.083
 396.30   12.135   12.292   12.762    1.959   -3.432   -0.865    1.959   -3.432    2.969   -1.694   -6.723    8.182    3.771
 396.40   12.102   12.217   12.353    1.676   -1.826   -0.898    1.676   -1.826    1.640   -1.505   -3.060    3.475    1.892
 396.50   11.729   11.735   11.786    0.375   -1.093   -1.271    0.375   -1.093    1.389   -0.477   -0.410    1.475    0.762
 396.60   11.566   11.606   11.673    0.964   -1.241   -1.434    0.964   -1.241    1.779   -1.383   -1.196    2.262    1.275
 396.70   12.025   12.070   12.097    1.039   -0.813   -0.975    1.039   -0.813    0.793   -1.013   -0.845    1.345    0.769
 396.80   11.938   11.939   11.961    0.138   -0.719   -1.062    0.138   -0.719    0.763   -0.147   -0.100    0.832    0.392
 396.90   12.231   12.328   12.331    1.546   -0.282   -0.769    1.546   -0.282    0.217   -1.189   -0.436    1.531    0.643
 397.00   12.558   12.765   12.774    2.293   -0.467   -0.442    2.293   -0.467    0.207   -1.014   -1.072    2.835    0.745
 397.10   12.527   12.675   12.705    1.931   -0.867   -0.473    1.931   -0.867    0.410   -0.913   -1.674    2.352    0.975
 397.20   12.580   12.798   12.838    2.353   -1.015   -0.420    2.353   -1.015    0.427   -0.989   -2.387    3.371    1.310
 397.30   13.136   13.440   13.447    2.843   -0.429    0.136    2.843   -0.429   -0.058    0.387   -1.219    4.143    0.640
 397.40   13.215   13.637   13.709    3.366   -1.403    0.215    3.366   -1.403   -0.302    0.725   -4.722    6.673    2.393
 397.50   12.843   13.068   13.097    2.416   -0.864   -0.157    2.416   -0.864    0.136   -0.380   -2.088    3.303    1.063
 397.60   12.877   13.044   13.046    2.078   -0.224   -0.123    2.078   -0.224    0.028   -0.255   -0.466    2.192    0.266
 397.70   13.411   13.548   13.550    1.926   -0.172    0.411    1.926   -0.172   -0.071    0.791   -0.332    1.954    0.431
 397.80   12.837   13.080   13.084    2.509    0.314   -0.163    2.509    0.314   -0.051   -0.408    0.786    3.209    0.444
 397.90   12.806   13.013   13.034    2.311    0.742   -0.194    2.311    0.742   -0.144   -0.449    1.714    2.964    0.889
 398.00   12.549   12.726   12.772    2.111    1.087   -0.451    2.111    1.087   -0.490   -0.951    2.294    2.920    1.266
 398.10   12.894   13.243   13.302    3.020    1.258   -0.106    3.020    1.258   -0.134   -0.321    3.801    5.359    1.908
 398.20   13.263   13.548   13.568    2.767    0.728    0.263    2.767    0.728    0.191    0.727    2.014    4.129    1.075
 398.30   13.529   13.860   13.863    3.012    0.254    0.529    3.012    0.254    0.135    1.594    0.767    4.709    0.887
 398.40   13.849   13.981   14.005    1.919   -0.828    0.849    1.919   -0.828   -0.703    1.629   -1.589    2.545    1.191
 398.50   14.100   14.361   14.407    2.722   -1.160    1.100    2.722   -1.160   -1.276    2.995   -3.157    4.983    2.267
 398.60   13.765   14.016   14.016    2.640   -0.067    0.765    2.640   -0.067   -0.051    2.020   -0.177    3.780    1.014
 398.70   13.602   13.926   13.926    2.990    0.006    0.602    2.990    0.006    0.004    1.799    0.018    4.651    0.899
 398.80   13.985   14.447   14.449    3.623    0.229    0.985    3.623    0.229    0.226    3.570    0.829    7.074    1.836
 398.90   14.365   14.804   14.867    3.576    1.365    1.365    3.576    1.365    1.864    4.883    4.881    8.258    3.576
 399.00   14.242   14.646   14.654    3.414    0.493    1.242    3.414    0.493    0.612    4.240    1.683    6.721    2.302
 399.10   14.531   14.983   15.016    3.654    0.990    1.531    3.654    0.990    1.517    5.595    3.619    8.339    3.417
 399.20   14.656   14.991   14.997    3.150    0.449    1.656    3.150    0.449    0.743    5.216    1.414    6.433    2.728
 399.30   15.139   15.421   15.439    2.940    0.743    2.139    2.940    0.743    1.589    6.287    2.184    6.884    3.421
 399.40   14.975   15.324   15.412    3.252    1.645    1.975    3.252    1.645    3.250    6.423    5.350    8.592    4.485
 399.50   13.706   14.131   14.263    3.442    1.934    0.706    3.442    1.934    1.364    2.429    6.656    8.043    3.608
 399.60   13.170   13.454   13.515    2.750    1.282    0.170    2.750    1.282    0.218    0.468    3.526    4.618    1.782
 399.70   13.326   13.807   13.836    3.611    0.892    0.326    3.611    0.892    0.291    1.179    3.222    6.971    1.722
 399.80   13.381   13.869   13.952    3.649    1.516    0.381    3.649    1.516    0.577    1.388    5.533    7.879    2.867
 399.90   13.706   14.084   14.195    3.242    1.773    0.706    3.242    1.773    1.251    2.287    5.749    7.076    3.156
 400.00   13.169   13.620   13.795    3.478    2.190    0.169    3.478    2.190    0.369    0.586    7.617    8.461    3.824
 400.10   13.028   13.468   13.522    3.415    1.203    0.028    3.415    1.203    0.033    0.095    4.108    6.556    2.054
 400.20   12.607   13.312   13.330    4.274    0.683   -0.393    4.274    0.683   -0.268   -1.679    2.918    9.445    1.688
 400.30   12.617   13.131   13.144    3.639    0.580   -0.383    3.639    0.580   -0.222   -1.394    2.111    6.863    1.270
 400.40   13.832   14.207   14.238    3.246    0.937    0.832    3.246    0.937    0.779    2.699    3.041    6.052    2.070
 400.50   13.566   14.095   14.116    3.828    0.763    0.566    3.828    0.763    0.431    2.165    2.919    7.778    1.830
 400.60   12.775   13.233   13.241    3.452    0.464   -0.225    3.452    0.464   -0.105   -0.778    1.603    6.090    0.892
 400.70   12.169   12.611   12.614    3.307    0.287   -0.831    3.307    0.287   -0.238   -2.748    0.948    5.855    1.458
 400.80   12.969   13.515   13.532    3.802    0.680   -0.031    3.802    0.680   -0.021   -0.116    2.585    7.459    1.294
 400.90   12.753   13.257   13.260    3.618   -0.301   -0.247    3.618   -0.301    0.074   -0.892   -1.089    6.622    0.705
 401.00   13.007   13.305   13.362    2.800   -1.236    0.007    2.800   -1.236   -0.008    0.019   -3.461    4.685    1.731
 401.10   13.967   14.328   14.366    3.198   -1.047    0.967    3.198   -1.047   -1.013    3.092   -3.349    6.129    2.335
 401.20   14.503   14.979   14.992    3.747   -0.631    1.503    3.747   -0.631   -0.949    5.632   -2.365    8.349    3.091
 401.30   14.323   14.674   14.675    3.192    0.121    1.323    3.192    0.121    0.160    4.222    0.387    5.977    2.122
 401.40   13.841   14.130   14.137    2.846    0.452    0.841    2.846    0.452    0.380    2.392    1.285    4.504    1.371
 401.50   14.217   14.529   14.633    2.994    1.740    1.217    2.994    1.740    2.117    3.645    5.209    6.737    3.350
 401.60   14.024   14.606   14.630    4.082    0.841    1.024    4.082    0.841    0.861    4.179    3.431    9.208    2.737
 401.70   14.207   14.731   14.858    3.896    1.939    1.207    3.896    1.939    2.339    4.700    7.553   10.195    4.599
 401.80   15.351   15.721   15.746    3.392    0.889    2.351    3.392    0.889    2.090    7.974    3.016    8.911    4.389
 401.90   15.201   15.648   15.698    3.714    1.255    2.201    3.714    1.255    2.762    8.175    4.660   10.107    4.903
 402.00   13.843   14.420   14.488    4.039    1.401    0.843    4.039    1.401    1.181    3.406    5.658    9.492    3.354
 402.10   13.641   14.094   14.206    3.547    1.778    0.641    3.547    1.778    1.139    2.273    6.305    8.075    3.399
 402.20   13.227   13.820   13.931    4.006    1.756    0.227    4.006    1.756    0.398    0.908    7.033    9.590    3.551
 402.30   14.115   14.760   14.836    4.316    1.500    1.115    4.316    1.500    1.672    4.812    6.473   11.059    4.119
 402.40   14.421   14.847   14.906    3.531    1.319    1.421    3.531    1.319    1.874    5.018    4.657    8.114    3.549
 402.50   13.956   14.219   14.297    2.722    1.493    0.956    2.722    1.493    1.427    2.601    4.064    5.275    2.516
 402.60   13.206   13.409   13.412    2.326    0.294    0.206    2.326    0.294    0.061    0.479    0.683    2.768    0.418
 402.70   13.251   13.439   13.440    2.238    0.177    0.251    2.238    0.177    0.044    0.562    0.396    2.551    0.345
 402.80   14.439   14.561   14.578    1.881    0.700    1.439    1.881    0.700    1.008    2.707    1.317    3.050    1.587
 402.90   14.696   14.803   14.811    1.778    0.506    1.696    1.778    0.506    0.859    3.014    0.900    3.146    1.630
 403.00   16.016   16.182   16.186    2.307    0.360    3.016    2.307    0.360    1.085    6.958    0.830    7.275    3.546
 403.10   16.042   16.333   16.348    3.067    0.712    3.042    3.067    0.712    2.166    9.330    2.183    9.583    4.912
 403.20   15.993   16.250   16.258    2.878    0.519    2.993    2.878    0.519    1.552    8.614    1.492    8.755    4.439
 403.30   15.569   15.634   15.682    1.434    1.224    2.569    1.434    1.224    3.144    3.682    1.755    5.076    2.575
 403.40   15.467   15.620   15.711    2.174    1.691    2.467    2.174    1.691    4.172    5.364    3.676    6.837    3.863
 403.50   15.825   16.184   16.338    3.390    2.242    2.825    3.390    2.242    6.333    9.576    7.602   12.250    6.885
 403.60   15.649   15.943   16.167    3.050    2.680    2.649    3.050    2.680    7.098    8.079    8.172   11.749    6.753
 403.70   15.254   15.599   15.796    3.263    2.484    2.254    3.263    2.484    5.599    7.354    8.107   10.950    6.147
 403.80   15.931   16.203   16.315    2.952    1.910    2.931    2.952    1.910    5.599    8.652    5.638   10.477    5.874
 403.90   16.011   16.218   16.245    2.581    0.944    3.011    2.581    0.944    2.843    7.772    2.437    8.310    4.313
 404.00   15.423   15.541   15.592    1.911    1.259    2.423    1.911    1.259    3.052    4.631    2.407    5.556    3.023
 404.10   14.547   14.735   14.828    2.342    1.659    1.547    2.342    1.659    2.566    3.625    3.885    5.316    2.950
 404.20   13.991   14.434   14.471    3.547    1.040    0.991    3.547    1.040    1.031    3.516    3.689    7.324    2.600
 404.30   13.377   13.937   14.066    3.911    1.897    0.377    3.911    1.897    0.716    1.475    7.419    9.518    3.799
 404.40   13.066   13.456   13.472    3.216    0.648    0.066    3.216    0.648    0.043    0.214    2.084    5.384    1.048
 404.50   12.670   12.976   12.976    2.800    0.056   -0.330    2.800    0.056   -0.018   -0.923    0.156    3.975    0.468
 404.60   13.021   13.416   13.418    3.230    0.232    0.021    3.230    0.232    0.005    0.068    0.751    5.243    0.377
 404.70   12.793   13.108   13.112    2.858    0.326   -0.207    2.858    0.326   -0.068   -0.592    0.933    4.159    0.553
 404.80   13.025   13.514   13.542    3.604   -0.873    0.025    3.604   -0.873   -0.021    0.089   -3.146    6.876    1.574
 404.90   13.604   14.241   14.261    4.209   -0.765    0.604    4.209   -0.765   -0.462    2.544   -3.218    9.333    2.064
 405.00   13.662   14.253   14.324    4.062   -1.428    0.662    4.062   -1.428   -0.945    2.688   -5.800    9.487    3.231
 405.10   13.607   14.155   14.215    3.899   -1.307    0.607    3.899   -1.307   -0.794    2.368   -5.096    8.639    2.838
 405.20   13.540   14.051   14.163    3.755   -1.782    0.540    3.755   -1.782   -0.962    2.026   -6.693    8.785    3.529
 405.30   13.653   13.991   14.053    3.056   -1.325    0.653    3.056   -1.325   -0.865    1.995   -4.048    5.760    2.298
 405.40   12.676   12.899   12.997    2.390   -1.594   -0.324    2.390   -1.594    0.517   -0.775   -3.811    4.180    1.961
 405.50   11.888   12.361   12.390    3.390   -0.846   -1.112    3.390   -0.846    0.942   -3.771   -2.869    6.721    2.415
 405.60   11.491   11.977   12.004    3.376   -0.812   -1.509    3.376   -0.812    1.225   -5.093   -2.742    7.167    2.956
 405.70   11.901   12.336   12.362    3.246   -0.799   -1.099    3.246   -0.799    0.878   -3.568   -2.595    6.192    2.249
 405.80   12.471   12.781   12.819    2.797   -0.985   -0.529    2.797   -0.985    0.521   -1.479   -2.754    4.536    1.585
 405.90   12.240   12.418   12.470    2.099   -1.137   -0.760    2.099   -1.137    0.865   -1.596   -2.387    3.139    1.499
 406.00   12.474   12.613   12.643    1.868   -0.866   -0.526    1.868   -0.866    0.456   -0.982   -1.618    2.258    0.974
 406.10   11.923   12.130   12.133    2.230   -0.289   -1.077    2.230   -0.289    0.311   -2.402   -0.645    3.108    1.253
 406.20   12.378   12.664   12.665    2.677   -0.121   -0.622    2.677   -0.121    0.075   -1.664   -0.325    3.784    0.849
 406.30   12.692   12.895   12.909    2.280   -0.607   -0.308    2.280   -0.607    0.187   -0.703   -1.385    2.832    0.782
 406.40   11.994   12.131   12.141    1.816   -0.477   -1.006    1.816   -0.477    0.479   -1.826   -0.866    2.268    1.038
 406.50   11.584   11.766   11.767    2.063   -0.126   -1.416    2.063   -0.126    0.178   -2.923   -0.259    3.140    1.470
 406.60   11.839   11.983   11.992    1.855   -0.447   -1.161    1.855   -0.447    0.519   -2.153   -0.828    2.493    1.182
 406.70   11.852   11.926   11.927    1.333   -0.036   -1.148    1.333   -0.036    0.042   -1.531   -0.049    1.549    0.766
 406.80   11.733   11.920   11.938    2.102    0.660   -1.267    2.102    0.660   -0.836   -2.664    1.388    3.231    1.559
 406.90   10.684   10.932   10.970    2.315    0.911   -2.316    2.315    0.911   -2.111   -5.361    2.110    5.776    3.068
 407.00   11.169   11.310   11.334    1.781    0.726   -1.831    1.781    0.726   -1.328   -3.261    1.292    3.525    1.875
 407.10   11.350   11.362   11.402    0.516    0.955   -1.650    0.516    0.955   -1.575   -0.851    0.493    1.949    0.928
 407.20   11.400   11.445   11.460    1.015    0.576   -1.600    1.015    0.576   -0.922   -1.624    0.585    1.961    0.978
 407.30   11.886   11.927   11.971    0.989    1.019   -1.114    0.989    1.019   -1.136   -1.101    1.008    1.629    0.938
 407.40   12.258   12.476   12.501    2.322    0.787   -0.742    2.322    0.787   -0.584   -1.723    1.827    3.280    1.289
 407.50   12.510   12.516   12.573    0.396    1.192   -0.490    0.396    1.192   -0.584   -0.194    0.471    0.908    0.388
 407.60   13.065   13.096   13.113    0.911    0.652    0.065    0.911    0.652    0.042    0.059    0.593    0.629    0.299
 407.70   13.196   13.288   13.304    1.557    0.664    0.196    1.557    0.664    0.130    0.306    1.033    1.451    0.543
 407.80   13.255   13.294   13.299    1.023    0.354    0.255    1.023    0.354    0.090    0.261    0.362    0.618    0.228
 407.90   12.977   13.002   13.032    0.812    0.886   -0.023    0.812    0.886   -0.021   -0.019    0.719    0.722    0.360
 408.00   12.876   12.928   12.950    1.153    0.768   -0.124    1.153    0.768   -0.095   -0.143    0.885    0.967    0.451
 408.10   13.375   13.488   13.500    1.746    0.560    0.375    1.746    0.560    0.210    0.655    0.978    1.751    0.598
 408.20   12.879   12.998   12.999    1.756   -0.130   -0.121    1.756   -0.130    0.016   -0.212   -0.229    1.557    0.156
 408.30   13.192   13.354   13.371    2.078    0.674    0.192    2.078    0.674    0.129    0.398    1.401    2.405    0.731
 408.40   12.941   13.194   13.210    2.575    0.649   -0.059    2.575    0.649   -0.038   -0.153    1.671    3.529    0.839
 408.50   13.042   13.498   13.506    3.481    0.460    0.042    3.481    0.460    0.019    0.146    1.600    6.164    0.804
 408.60   13.303   13.744   13.745    3.455    0.091    0.303    3.455    0.091    0.028    1.047    0.315    6.018    0.547
 408.70   13.777   13.984   13.994    2.396    0.543    0.777    2.396    0.543    0.422    1.862    1.300    3.319    1.155
 408.80   13.698   14.016   14.019    2.971    0.252    0.698    2.971    0.252    0.176    2.073    0.748    4.688    1.106
 408.90   14.331   14.625   14.628    2.920    0.285    1.331    2.920    0.285    0.379    3.887    0.832    5.189    1.996
 409.00   14.314   14.621   14.621    2.981   -0.027    1.314    2.981   -0.027   -0.036    3.916   -0.081    5.307    1.959
 409.10   14.047   14.185   14.186    1.975   -0.143    1.047    1.975   -0.143   -0.149    2.067   -0.282    2.508    1.046
 409.20   13.322   13.497   13.511    2.170   -0.620    0.322    2.170   -0.620   -0.199    0.698   -1.345    2.598    0.764
 409.30   13.129   13.388   13.406    2.622   -0.685    0.129    2.622   -0.685   -0.088    0.338   -1.796    3.680    0.915
 409.40   13.655   13.813   13.817    2.080   -0.350    0.655    2.080   -0.350   -0.229    1.362   -0.727    2.438    0.780
 409.50   13.370   13.597   13.597    2.469    0.058    0.370    2.469    0.058    0.021    0.915    0.142    3.119    0.463
 409.60   12.949   13.110   13.111    2.053    0.084   -0.051    2.053    0.084   -0.004   -0.105    0.172    2.112    0.101
 409.70   12.292   12.414   12.424    1.732   -0.515   -0.708    1.732   -0.515    0.365   -1.226   -0.892    1.883    0.780
 409.80   12.076   12.265   12.280    2.147   -0.595   -0.924    2.147   -0.595    0.550   -1.985   -1.279    2.910    1.212
 409.90   12.790   12.805   12.807    0.634   -0.193   -0.210    0.634   -0.193    0.041   -0.133   -0.122    0.242    0.093
 410.00   12.615   12.623   12.624    0.456    0.100   -0.385    0.456    0.100   -0.038   -0.175    0.046    0.183    0.093
 410.10   13.243   13.247   13.247   -0.301   -0.044    0.243   -0.301   -0.044   -0.011   -0.073    0.013    0.076    0.038
 410.20   13.132   13.173   13.175   -1.043    0.168    0.132   -1.043    0.168    0.022   -0.138   -0.175    0.567    0.112
 410.30   12.592   12.594   12.626   -0.231    0.889   -0.408   -0.231    0.889   -0.363    0.094   -0.206    0.505    0.214
 410.40   12.636   12.638   12.699    0.174    1.245   -0.364    0.174    1.245   -0.453   -0.063    0.216    0.856    0.253
 410.50   12.647   12.649   12.652    0.195    0.306   -0.353    0.195    0.306   -0.108   -0.069    0.060    0.128    0.071
 410.60   12.311   12.315   12.326    0.293    0.529   -0.689    0.293    0.529   -0.365   -0.202    0.155    0.420    0.222
 410.70   12.244   12.249   12.251    0.350    0.226   -0.756    0.350    0.226   -0.171   -0.265    0.079    0.372    0.162
 410.80   11.249   11.249   11.249   -0.006   -0.103   -1.751   -0.006   -0.103    0.180    0.010    0.001    1.539    0.090
 410.90   11.788   11.793   11.793   -0.328   -0.076   -1.212   -0.328   -0.076    0.092    0.397    0.025    0.791    0.204
 411.00   11.521   11.543   11.547    0.714    0.278   -1.479    0.714    0.278   -0.411   -1.055    0.198    1.387    0.575
 411.10   11.332   11.384   11.385    1.088    0.111   -1.668    1.088    0.111   -0.184   -1.815    0.120    1.989    0.914
 411.20   12.113   12.146   12.150    0.901    0.279   -0.887    0.901    0.279   -0.247   -0.799    0.251    0.838    0.437
 411.30   12.944   12.948   12.951   -0.325    0.266   -0.056   -0.325    0.266   -0.015    0.018   -0.087    0.090    0.045
 411.40   12.797   12.838   12.839   -1.028    0.193   -0.203   -1.028    0.193   -0.039    0.209   -0.198    0.568    0.145
 411.50   12.606   12.631   12.632   -0.795    0.114   -0.394   -0.795    0.114   -0.045    0.313   -0.091    0.400    0.164
 411.60   13.025   13.025   13.041   -0.052    0.656    0.025   -0.052    0.656    0.016   -0.001   -0.034    0.217    0.019
 411.70   12.020   12.024   12.025   -0.335   -0.050   -0.980   -0.335   -0.050    0.049    0.328    0.017    0.538    0.166
 411.80   12.529   12.536   12.539   -0.426    0.273   -0.471   -0.426    0.273   -0.129    0.201   -0.116    0.239    0.133
 411.90   12.130   12.130   12.131   -0.109   -0.113   -0.870   -0.109   -0.113    0.098    0.094    0.012    0.391    0.068
 412.00   12.032   12.035   12.049    0.279   -0.592   -0.968    0.279   -0.592    0.573   -0.270   -0.165    0.683    0.327
 412.10   12.664   12.690   12.731    0.814   -1.020   -0.336    0.814   -1.020    0.343   -0.274   -0.830    0.908    0.470
 412.20   12.666   12.682   12.702    0.650   -0.698   -0.334    0.650   -0.698    0.234   -0.217   -0.454    0.511    0.277
 412.30   12.873   12.883   12.922   -0.508   -1.003   -0.127   -0.508   -1.003    0.127    0.065    0.510    0.640    0.265
 412.40   12.968   12.979   13.112    0.523   -1.860   -0.032    0.523   -1.860    0.059   -0.017   -0.972    1.867    0.487
 412.50   12.405   12.455   12.569    1.123   -1.685   -0.595    1.123   -1.685    1.003   -0.668   -1.892    2.227    1.122
 412.60   12.343   12.424   12.586    1.420   -2.013   -0.657    1.420   -2.013    1.323   -0.933   -2.858    3.250    1.642
 412.70   11.953   12.135   12.387    2.094   -2.484   -1.047    2.094   -2.484    2.602   -2.193   -5.202    5.827    3.108
 412.80   11.785   11.955   12.031    2.009   -1.348   -1.215    2.009   -1.348    1.638   -2.441   -2.708    3.664    1.998
 412.90   11.895   11.994   12.249    1.543   -2.485   -1.105    1.543   -2.485    2.747   -1.705   -3.834    4.889    2.508
 413.00   11.105   11.232   11.484    1.680   -2.395   -1.895    1.680   -2.395    4.537   -3.183   -4.024    6.074    3.424
